order_id,customer_id,order_date,total_amount,payment_method,shipping_country
1803002,1653680,2023-11-11,1300.29,Credit Card,Nicaragua
1803007,25862,2025-08-02,0.0,PayPal,Mongolia
1803236,657025,2023-03-20,2780.59,PayPal,Saint Pierre and Miquelon
1803376,1433927,2022-08-04,5473.48,Bank Transfer,Cameroon
1803520,1057061,2024-01-22,489.74,Credit Card,Guinea
1803667,437882,2024-12-10,401.32,Cash,Liberia
1803834,1399599,2023-05-17,4418.71,Cash,United Kingdom
1804560,285065,2021-09-06,0.0,Credit Card,Botswana
1804816,1749695,2022-03-16,3289.17,PayPal,Tuvalu
1804917,1252830,2024-09-27,2071.47,Cash,Paraguay
1805101,93333,2022-05-17,412.17,Credit Card,Canada
1805113,348347,2024-09-05,2307.61,Credit Card,Egypt
1805776,1764023,2022-03-06,342.33,Bank Transfer,Saint Vincent and the Grenadines
1805841,960285,2021-10-21,1761.72,Credit Card,New Zealand
1806698,1651758,2022-10-05,2104.06,Credit Card,Bulgaria
1807670,961846,2023-05-11,4272.58,PayPal,Senegal
1807672,1265743,2025-06-30,2388.83,Cash,Bosnia and Herzegovina
1808152,1072810,2022-10-30,4994.89,Bank Transfer,Vanuatu
1808383,1132605,2024-08-04,501.79,PayPal,Sweden
1808588,65589,2025-02-04,191.53,Credit Card,Turkey
1808794,232778,2024-11-06,1835.04,Bank Transfer,Iran
1808969,1197543,2025-03-13,983.05,Cash,Maldives
1809623,939196,2023-08-23,1528.38,PayPal,Tajikistan
1810150,881906,2024-11-26,356.16,Bank Transfer,Azerbaijan
1810237,1412120,2024-07-04,2461.12,PayPal,Antigua and Barbuda
1810725,339253,2024-03-30,2325.54,PayPal,Saint Helena
1810936,601979,2025-06-07,1415.8,Credit Card,Marshall Islands
1811293,279414,2024-09-12,820.95,Cash,Gibraltar
1812458,419383,2022-12-20,0.0,Cash,Guinea
1812801,1105015,2021-09-17,1406.34,Credit Card,French Southern Territories
1813757,303587,2025-05-07,2506.69,Credit Card,Syrian Arab Republic
1813864,1033432,2021-11-08,1410.45,Cash,Mozambique
1814501,446730,2023-06-16,1485.37,Credit Card,Guernsey
1814842,1072297,2024-11-22,1258.16,PayPal,Costa Rica
1814894,548979,2021-12-01,3396.51,PayPal,Sierra Leone
1815106,767434,2025-06-06,843.24,PayPal,Malta
1815159,777514,2022-02-09,1390.28,Bank Transfer,Senegal
1815583,1837495,2023-11-15,0.0,Cash,Syrian Arab Republic
1815699,1050251,2022-12-23,2414.16,Bank Transfer,Maldives
1815888,622731,2024-09-16,2352.88,Credit Card,Japan
1816095,1316967,2025-02-27,998.0,Bank Transfer,Niue
1816787,1606955,2025-02-11,7448.62,Credit Card,Tunisia
1817118,366481,2023-11-11,591.67,Credit Card,Hong Kong
1817574,207151,2025-04-28,2602.53,Cash,North Macedonia
1817740,1826382,2025-03-06,3207.43,Cash,Togo
1817920,1065558,2022-07-01,1609.28,Cash,Togo
1818515,1309932,2022-02-19,859.96,Cash,Gabon
1819494,189667,2022-03-16,843.16,Cash,South Africa
1820268,327640,2023-04-23,2103.33,Bank Transfer,Iceland
1820769,1761879,2022-02-20,5426.9,PayPal,Bahrain
1821476,1789027,2024-05-09,0.0,Cash,Chile
1821827,341560,2022-05-10,3575.49,PayPal,Malaysia
1821989,183224,2023-10-17,2442.73,Cash,Suriname
1822991,1831814,2024-07-27,2586.85,Bank Transfer,Heard Island and McDonald Islands
1822992,241890,2022-03-27,4910.58,Bank Transfer,Isle of Man
1824122,1081418,2021-09-03,1271.07,PayPal,French Polynesia
1824757,357902,2024-05-04,1389.8,Bank Transfer,Tunisia
1825007,1456647,2025-08-18,2867.0,Cash,Slovakia (Slovak Republic)
1825232,1164038,2022-09-16,698.66,Credit Card,Japan
1825283,742816,2024-12-13,2762.75,Bank Transfer,Tajikistan
1825414,1363056,2024-06-11,1396.5,Credit Card,Serbia
1825662,1054481,2022-09-15,789.65,Bank Transfer,Saint Helena
1825958,1761879,2023-06-10,82.55,PayPal,Costa Rica
1826026,140034,2023-08-15,1082.46,Bank Transfer,Japan
1826048,1614641,2023-09-20,1518.4,PayPal,Aruba
1826083,969198,2022-07-26,3796.45,Bank Transfer,Malaysia
1827355,1879104,2022-08-07,1286.37,Cash,Somalia
1827407,1248272,2022-09-09,1722.96,Bank Transfer,China
1827923,561235,2021-10-22,4282.24,Credit Card,Ghana
1828076,30534,2024-05-24,1211.57,Cash,Kiribati
1828621,1542629,2025-04-06,1301.52,Credit Card,Antigua and Barbuda
1829096,1021558,2025-07-07,2858.33,Credit Card,Malaysia
1829604,1234699,2025-04-21,1200.65,Cash,Trinidad and Tobago
1829863,1074109,2025-06-13,519.99,Cash,Peru
1829946,677886,2021-11-06,1730.38,Cash,Saint Helena
1830008,12214,2021-09-30,2851.53,Cash,Uzbekistan
1830650,1585142,2023-05-18,1372.97,Credit Card,Lao People's Democratic Republic
1831431,527772,2022-05-12,2579.79,Bank Transfer,United States Minor Outlying Islands
1831467,1307343,2023-08-05,2666.24,Credit Card,Qatar
1831778,1397369,2021-11-07,2683.91,Bank Transfer,Saint Helena
1832084,183760,2023-06-13,2961.02,PayPal,Cameroon
1832262,995948,2024-11-07,0.0,Cash,Comoros
1832412,447724,2024-12-13,1545.09,Bank Transfer,Togo
1832801,887186,2022-01-13,1983.23,Bank Transfer,Saint Helena
1832903,1889710,2025-03-27,37.68,Credit Card,Tonga
1832974,1113691,2024-06-17,1199.67,Bank Transfer,Greenland
1833902,1116741,2025-07-03,3229.86,PayPal,Guernsey
1834087,1856093,2022-11-20,2621.92,Bank Transfer,Iran
1834153,1654679,2023-02-26,898.2,Credit Card,Romania
1834864,1074291,2022-03-08,1959.28,Credit Card,Wallis and Futuna
1835214,384123,2022-07-04,2658.08,PayPal,Kazakhstan
1835602,1648417,2024-08-25,213.14,Cash,Antigua and Barbuda
1835663,312924,2025-07-07,114.27,Bank Transfer,Morocco
1836565,891792,2024-09-26,1335.26,Bank Transfer,Vanuatu
1836898,205295,2025-04-25,4823.67,PayPal,Montenegro
1837033,1704894,2025-05-08,3682.42,Credit Card,Thailand
1837057,494370,2025-06-05,2126.71,PayPal,Saint Vincent and the Grenadines
1837515,738390,2023-05-01,840.19,Credit Card,Sudan
1838746,557461,2025-04-17,2838.6,PayPal,Saint Lucia
1839659,782109,2021-11-17,3017.59,PayPal,Sierra Leone
1839931,603666,2024-12-12,913.94,PayPal,Congo
1840486,1285235,2023-08-11,2510.5,PayPal,Saint Helena
1840861,244894,2022-09-15,1078.0,Bank Transfer,Kuwait
1840937,1952689,2021-12-19,3596.92,PayPal,Christmas Island
1841276,1645449,2023-01-27,807.16,Bank Transfer,Svalbard & Jan Mayen Islands
1841415,405053,2024-12-02,2106.17,Credit Card,Netherlands Antilles
1842199,1343930,2024-03-10,4622.92,Bank Transfer,Moldova
1842521,1280392,2024-09-07,2818.35,PayPal,North Macedonia
1842565,593109,2023-08-19,1037.38,PayPal,Italy
1843371,832173,2024-06-15,1392.77,Cash,Anguilla
1843911,1090464,2024-01-22,1311.8,Credit Card,Iraq
1844046,1620670,2021-10-14,0.0,Cash,Timor-Leste
1844794,1727295,2022-02-09,2055.6,Bank Transfer,Spain
1845178,951003,2022-11-24,0.0,Cash,French Guiana
1845568,1044158,2025-06-23,1857.94,Bank Transfer,Ethiopia
1845661,1271220,2023-11-23,574.63,Credit Card,Tokelau
1845688,644733,2024-09-30,878.45,Cash,Cote d'Ivoire
1845915,1493583,2023-12-27,2310.12,Bank Transfer,Sudan
1846404,769708,2022-05-02,1773.69,Cash,Denmark
1846420,493430,2023-04-30,3704.6,Credit Card,Uganda
1846472,736368,2021-09-04,1311.32,Cash,Colombia
1846990,266511,2021-12-03,4533.26,Credit Card,Uganda
1847313,1419051,2023-04-21,3925.07,Credit Card,Ghana
1847439,1320478,2022-04-23,483.67,Bank Transfer,Korea
1847798,798616,2025-06-19,2336.3,PayPal,Uzbekistan
1848712,261398,2022-04-20,2458.6,Bank Transfer,Poland
1849902,718007,2024-01-19,3271.1,Bank Transfer,Barbados
1851250,1964837,2023-01-18,3945.5,Bank Transfer,Croatia
1851518,468003,2023-02-03,693.04,PayPal,New Zealand
1851566,1832215,2023-04-26,1197.35,Cash,San Marino
1851604,201418,2023-10-09,1826.28,Cash,Saint Vincent and the Grenadines
1851947,1750220,2025-03-27,865.86,Bank Transfer,Svalbard & Jan Mayen Islands
1852010,409642,2024-01-18,938.8,Cash,Lao People's Democratic Republic
1852245,250462,2025-02-12,2364.33,Cash,Northern Mariana Islands
1852861,86728,2024-11-09,337.05,Cash,Korea
1853062,548746,2023-08-30,2311.2,Bank Transfer,Norway
1853230,1106974,2025-06-14,2702.14,PayPal,Mozambique
1853592,1603205,2023-06-27,743.02,PayPal,Saint Martin
1853613,1898700,2025-01-26,305.28,Credit Card,Saint Helena
1853729,41550,2023-08-21,2042.97,Cash,Nauru
1854061,1590401,2023-09-14,787.11,Bank Transfer,Mayotte
1854143,874819,2023-10-29,2201.44,Bank Transfer,San Marino
1855895,301637,2021-12-31,2355.65,Credit Card,Holy See (Vatican City State)
1855923,1933915,2023-05-01,3024.42,Cash,Bhutan
1856181,928461,2024-06-26,911.92,PayPal,Turkey
1856398,935012,2022-06-15,2107.06,Credit Card,Argentina
1856717,1030633,2023-10-24,152.88,Bank Transfer,Guadeloupe
1858340,1639777,2022-12-11,0.0,Credit Card,Tokelau
1858472,1446090,2024-04-08,1222.83,Bank Transfer,Reunion
1861052,1307505,2022-12-17,829.96,Credit Card,Andorra
1861116,246572,2022-05-03,4556.78,Bank Transfer,Martinique
1863515,830886,2022-02-23,2299.35,Bank Transfer,Serbia
1863723,33003,2022-03-21,2604.29,Cash,Uruguay
1863842,465397,2023-03-16,1707.5,Credit Card,Netherlands Antilles
1864154,6156,2025-04-08,1965.05,Bank Transfer,American Samoa
1864353,292774,2024-12-02,1404.32,Cash,Paraguay
1864438,1035340,2023-07-28,2192.7,PayPal,United States Minor Outlying Islands
1864479,974526,2023-09-23,5326.63,Bank Transfer,Mauritania
1864526,825725,2021-11-20,4014.65,Bank Transfer,Haiti
1864737,1060067,2023-11-04,3343.31,PayPal,Qatar
1864777,1844585,2022-07-03,5040.66,PayPal,Mauritania
1865183,223100,2025-04-14,2660.78,Cash,Niue
1865197,1384252,2023-10-01,3405.31,Bank Transfer,Turkey
1865509,875520,2024-05-06,1670.03,Cash,Chile
1866209,773757,2023-10-09,1032.36,Cash,Jamaica
1866221,1483449,2023-07-10,1392.19,Cash,Cameroon
1866417,174226,2022-12-11,725.48,Credit Card,Eritrea
1866614,1032723,2023-11-15,1196.99,Cash,Burkina Faso
1867204,36231,2023-02-25,388.38,PayPal,Indonesia
1867447,663898,2023-02-25,1334.0,PayPal,Bahrain
1867487,1700798,2023-06-24,1041.61,Bank Transfer,Zambia
1869694,1508533,2024-11-25,961.41,Credit Card,Uruguay
1869729,877405,2022-09-28,119.97,PayPal,Vanuatu
1870398,1346109,2022-12-18,1371.57,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
1870828,851652,2024-06-02,304.32,Credit Card,Slovakia (Slovak Republic)
1870871,1373497,2023-05-20,1777.11,PayPal,Austria
1871098,908283,2025-07-12,888.35,Credit Card,British Virgin Islands
1871864,1481392,2024-05-17,3347.1,Credit Card,Samoa
1872755,673579,2024-07-30,0.0,Bank Transfer,Uruguay
1872893,1131218,2022-01-07,2291.8,Bank Transfer,Pakistan
1873219,1816203,2025-08-19,714.15,Cash,Turkey
1873302,1137527,2022-01-04,641.46,PayPal,Portugal
1873446,1104705,2023-10-09,3803.51,Credit Card,Romania
1873722,476464,2022-07-11,2626.47,PayPal,Yemen
1873940,1054942,2024-05-09,2303.64,Credit Card,Cook Islands
1874088,1076936,2024-11-23,3500.12,Cash,Senegal
1874456,125069,2024-09-04,1703.56,Bank Transfer,Tajikistan
1876065,538403,2024-05-21,381.0,PayPal,Samoa
1876152,727441,2025-08-11,970.25,Cash,Iceland
1876350,340049,2024-07-07,519.8,Credit Card,Solomon Islands
1876534,1867690,2023-01-17,1482.02,Bank Transfer,New Zealand
1876648,1191832,2023-01-29,722.8,Bank Transfer,Antigua and Barbuda
1876670,822908,2024-08-31,1350.72,Cash,Syrian Arab Republic
1876733,1093683,2024-08-11,1844.44,PayPal,Suriname
1877104,1014203,2023-02-12,176.98,Bank Transfer,American Samoa
1877574,1039326,2022-07-14,3546.95,Cash,French Southern Territories
1878171,1924996,2022-05-06,571.48,Cash,South Africa
1878330,1005361,2021-11-16,3677.66,Bank Transfer,Bosnia and Herzegovina
1878529,1446209,2022-03-07,2030.5,Cash,Germany
1879228,1331404,2024-01-04,0.0,Bank Transfer,Thailand
1879326,1764398,2023-05-13,85.95,Cash,Barbados
1879582,1279060,2022-01-11,598.27,PayPal,Turks and Caicos Islands
1879661,1759294,2023-06-28,994.96,PayPal,Cuba
1879693,1007154,2023-02-06,4688.34,PayPal,Benin
1880167,971640,2021-09-30,1244.67,Credit Card,Burkina Faso
1880976,1826037,2022-01-28,0.0,Bank Transfer,Slovenia
1880996,1417988,2022-01-15,1786.98,Cash,Turkmenistan
1881240,1747876,2023-03-01,2609.22,Bank Transfer,Solomon Islands
1881456,446214,2024-12-19,1322.71,Bank Transfer,Bhutan
1881474,307698,2021-09-23,573.8,Bank Transfer,Mexico
1882229,80959,2022-03-14,960.64,PayPal,Tunisia
1882273,1350668,2024-09-29,747.44,Credit Card,Tunisia
1882473,1891796,2022-09-17,275.56,Credit Card,Azerbaijan
1882605,106558,2022-11-26,1230.71,Bank Transfer,Niue
1882678,1482838,2023-12-07,2927.71,Bank Transfer,Fiji
1883344,754255,2022-02-01,73.17,Cash,Aruba
1883714,275472,2021-09-26,3477.83,Credit Card,Luxembourg
1884144,588266,2022-04-16,852.38,Cash,Oman
1884619,1166869,2022-06-05,415.0,Cash,Cook Islands
1884687,1805859,2025-07-25,2227.64,Bank Transfer,Brunei Darussalam
1884744,1188076,2022-09-08,968.64,PayPal,Czech Republic
1885078,444623,2023-11-25,1128.72,PayPal,Montserrat
1885693,1459768,2023-10-23,1835.66,PayPal,Panama
1885948,1919656,2023-10-23,3322.86,Bank Transfer,Togo
1886627,488232,2025-08-30,5289.99,PayPal,Puerto Rico
1886663,367904,2023-06-21,1654.85,PayPal,Aruba
1887078,1557116,2025-04-22,5056.76,Bank Transfer,American Samoa
1887688,1682340,2024-10-31,1396.03,Credit Card,Colombia
1887809,1834810,2024-06-26,3521.91,Cash,Monaco
1887948,1241347,2024-10-03,0.0,PayPal,Japan
1888148,724371,2023-05-01,1179.08,Credit Card,Guinea
1888926,576804,2025-02-18,3306.78,Credit Card,Djibouti
1888927,1206810,2022-05-21,3927.93,PayPal,Italy
1888977,277105,2022-08-29,0.0,Cash,Marshall Islands
1889496,978938,2023-08-11,467.51,Credit Card,Marshall Islands
1889897,1729071,2021-10-01,1831.56,Bank Transfer,Dominican Republic
1890277,842257,2023-05-29,204.89,PayPal,Palau
1890558,1598120,2023-11-10,325.56,Credit Card,Pitcairn Islands
1890593,66776,2024-10-31,938.37,Bank Transfer,Lithuania
1890655,668521,2025-04-24,1367.16,Credit Card,Romania
1890781,904325,2024-02-15,1366.39,PayPal,Hong Kong
1890805,1343594,2025-08-27,941.03,Cash,Russian Federation
1890864,236374,2021-10-27,1955.73,Bank Transfer,Somalia
1891538,1124454,2024-04-14,3464.95,PayPal,Cameroon
1891610,353936,2025-05-21,208.26,Credit Card,El Salvador
1891777,1985283,2023-09-12,562.64,PayPal,Svalbard & Jan Mayen Islands
1891930,1388940,2024-08-08,25.53,Credit Card,British Virgin Islands
1892050,1695506,2025-02-05,1645.46,Cash,Finland
1892147,1559373,2024-09-11,1720.0,Cash,Puerto Rico
1892372,1100727,2023-04-08,487.84,Credit Card,Guam
1892910,579483,2021-10-18,145.14,Cash,Nicaragua
1893115,98392,2023-06-18,951.2,Cash,Svalbard & Jan Mayen Islands
1893586,661645,2024-01-05,1978.2,Cash,Ecuador
1894037,467358,2022-01-08,154.8,PayPal,Serbia
1894086,643931,2024-06-21,2944.15,Bank Transfer,Taiwan
1894265,1697001,2022-01-02,1575.69,PayPal,Namibia
1894647,952686,2023-05-13,3427.67,Credit Card,Guam
1894669,1166035,2024-04-03,0.0,Bank Transfer,Pakistan
1894815,1989697,2025-06-21,794.28,Cash,Kenya
1895389,1711342,2023-12-07,1445.6,Bank Transfer,Puerto Rico
1895589,1484844,2022-05-05,2608.6,Cash,Saint Barthelemy
1895861,718845,2021-09-02,2889.29,Cash,Thailand
1896711,1517406,2025-06-12,197.85,Cash,French Polynesia
1897238,556873,2024-04-02,461.44,Bank Transfer,Thailand
1897735,1779456,2023-05-03,454.36,Credit Card,Kyrgyz Republic
1898009,1682860,2024-07-10,3299.52,Bank Transfer,Liberia
1898086,1598120,2024-04-28,1126.1,Credit Card,Greece
1898182,1324847,2025-07-30,701.01,Cash,Ethiopia
1898522,1010947,2024-02-19,3109.01,Credit Card,Bhutan
1898536,760726,2023-08-11,1459.2,Cash,Russian Federation
1899610,1352773,2025-03-27,1256.72,PayPal,Sao Tome and Principe
1899821,865065,2024-09-02,1599.89,Cash,Burkina Faso
1899885,1817197,2025-08-17,551.08,PayPal,Kiribati
1900267,1425006,2022-11-27,405.46,Credit Card,Guyana
1900453,158020,2022-05-20,398.22,Credit Card,Romania
1900724,1879797,2023-06-14,495.39,Cash,Lithuania
1901212,582655,2023-11-02,844.71,Cash,Sierra Leone
1902514,970888,2021-10-01,1286.07,PayPal,Djibouti
1903351,405762,2023-10-20,1288.0,Credit Card,United States Virgin Islands
1904013,1005826,2023-05-14,337.66,Credit Card,Bhutan
1904142,1143705,2025-07-11,1413.35,PayPal,Solomon Islands
1906087,1510373,2025-06-11,2664.53,Bank Transfer,Liberia
1906298,1388811,2024-11-16,1909.92,PayPal,North Macedonia
1906524,40627,2022-12-05,2630.17,Credit Card,Korea
1907362,1493583,2024-03-07,1287.55,Cash,Taiwan
1907580,1373497,2023-03-02,3168.61,Credit Card,Liechtenstein
1907860,398401,2023-05-05,1516.56,PayPal,Cote d'Ivoire
1907969,46663,2022-04-24,0.0,Bank Transfer,Norfolk Island
1907986,771758,2023-10-22,3878.07,Credit Card,Samoa
1907994,1515174,2022-09-12,562.99,PayPal,Ukraine
1908465,1376510,2025-03-15,1176.52,Cash,Costa Rica
1909162,1305243,2025-04-23,2669.3,Credit Card,Cyprus
1909363,820190,2023-02-20,1674.63,Cash,Morocco
1909735,443234,2021-08-31,4298.06,Credit Card,Denmark
1909912,1690310,2023-02-05,2214.37,Credit Card,Cameroon
1910325,727027,2022-12-24,2285.19,PayPal,Hungary
1910331,1228249,2023-07-23,1580.48,Cash,Armenia
1910702,270566,2023-04-09,3403.5,Credit Card,Senegal
1910901,832992,2023-12-09,1455.09,Credit Card,Vietnam
1911210,832173,2023-05-18,2497.75,Bank Transfer,Marshall Islands
1911464,122207,2022-11-28,4719.54,Bank Transfer,Korea
1911679,166295,2023-08-14,478.3,Credit Card,Malta
1911915,400797,2025-08-09,2456.12,Cash,Kuwait
1912054,1364700,2024-01-12,0.0,Cash,Azerbaijan
1912691,1335331,2023-05-26,2316.4,Credit Card,Saint Pierre and Miquelon
1912796,8293,2022-12-15,1313.77,Credit Card,Korea
1912805,1892200,2023-03-30,4067.5,PayPal,Saint Helena
1912906,734756,2022-12-17,1182.97,Credit Card,Iran
1914398,461375,2025-02-21,2956.58,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
1915558,1397369,2023-02-08,0.0,Bank Transfer,Monaco
1915854,46663,2025-05-09,601.88,Bank Transfer,Ethiopia
1916192,705362,2024-02-19,839.48,Cash,Botswana
1916234,64157,2025-07-29,1331.88,Credit Card,Honduras
1916436,1620093,2021-12-10,3269.42,PayPal,Solomon Islands
1916509,1305360,2023-11-06,0.0,Cash,Malaysia
1917091,1862550,2024-02-03,2069.95,Bank Transfer,Aruba
1917666,1063165,2021-12-24,347.77,PayPal,Gambia
1918544,516595,2025-04-13,872.36,Credit Card,Iceland
1918848,685948,2022-01-12,1630.29,Credit Card,Botswana
1919433,276343,2024-11-16,0.0,Bank Transfer,France
1919903,609998,2022-05-23,4565.25,Cash,Vanuatu
1919951,1952641,2021-09-19,487.9,Credit Card,Antarctica (the territory South of 60 deg S)
1922375,211715,2022-04-14,2834.83,Bank Transfer,Brunei Darussalam
1922969,28210,2023-09-06,2163.96,Bank Transfer,Turkmenistan
1923003,465677,2025-05-16,237.95,PayPal,Saint Vincent and the Grenadines
1923536,292645,2023-06-13,0.0,Bank Transfer,Tunisia
1924458,1582406,2024-10-13,4705.63,Credit Card,Cote d'Ivoire
1925888,877188,2025-01-18,128.7,Bank Transfer,Armenia
1926086,895566,2023-06-20,2384.99,Cash,Turkmenistan
1926118,437080,2023-01-05,2082.39,Bank Transfer,Haiti
1927106,977159,2024-11-17,2752.49,Credit Card,Gibraltar
1927497,98923,2024-05-08,933.08,Bank Transfer,Albania
1928296,1495695,2022-10-16,958.65,PayPal,Angola
1928524,1834810,2023-03-11,684.2,PayPal,Saint Martin
1928772,523860,2025-07-22,334.89,Cash,Holy See (Vatican City State)
1929365,1300519,2023-01-28,2727.42,Cash,Yemen
1930088,532661,2024-11-14,5393.09,Cash,British Indian Ocean Territory (Chagos Archipelago)
1930367,496321,2022-10-02,2023.18,Cash,Saint Pierre and Miquelon
1930670,231712,2022-09-14,473.8,Credit Card,Turkmenistan
1931744,1715265,2022-03-13,1460.72,Cash,British Virgin Islands
1932069,1193031,2022-09-24,4904.47,Cash,Syrian Arab Republic
1932407,1912534,2023-05-18,1242.28,Credit Card,Saint Martin
1932781,716227,2024-08-19,2821.07,Bank Transfer,Sudan
1933999,583421,2023-11-07,2122.98,Credit Card,Norfolk Island
1934294,1603205,2022-02-13,6203.65,Bank Transfer,India
1934539,1410421,2022-07-27,1200.95,Cash,Turkmenistan
1934777,1330327,2023-11-19,0.0,Credit Card,Tanzania
1935277,470611,2024-11-07,2057.7,Bank Transfer,Marshall Islands
1935405,1374190,2025-05-17,2521.66,Bank Transfer,British Virgin Islands
1935440,1642892,2024-03-30,2559.09,Credit Card,Congo
1935818,1673532,2023-03-27,2947.08,Bank Transfer,Nicaragua
1935929,1066869,2022-09-05,1415.01,Bank Transfer,Denmark
1936027,1855821,2023-02-25,940.35,PayPal,Grenada
1936215,307698,2025-08-29,2535.92,Bank Transfer,Nigeria
1936770,901478,2024-08-22,0.0,Credit Card,Thailand
1937807,1309454,2022-03-01,1568.69,Bank Transfer,Italy
1938154,629664,2023-07-04,889.08,PayPal,Martinique
1938291,1466680,2025-03-17,1174.2,Cash,British Indian Ocean Territory (Chagos Archipelago)
1938821,95435,2022-03-29,1517.41,Bank Transfer,Armenia
1939361,478371,2024-12-25,57.74,Cash,Eritrea
1939475,547060,2023-03-27,196.55,PayPal,Chile
1940257,391864,2024-09-16,0.0,Bank Transfer,Turks and Caicos Islands
1940418,250462,2021-10-10,1079.49,Cash,Nepal
1940800,411967,2023-04-13,4032.97,Cash,Congo
1940896,1530895,2023-06-29,910.18,PayPal,United States Virgin Islands
1941449,1213168,2025-06-25,1944.44,Cash,Comoros
1941967,1617356,2025-08-11,1819.95,Cash,Central African Republic
1942711,842424,2024-03-15,2250.25,Credit Card,Palau
1943198,210475,2023-08-19,2754.17,Bank Transfer,Brazil
1943270,548979,2025-05-19,2667.63,Bank Transfer,Malta
1943620,24656,2023-12-03,2736.03,PayPal,Russian Federation
1943839,61294,2022-09-18,2132.75,Bank Transfer,Western Sahara
1944051,1926004,2024-02-24,1474.9,PayPal,Saint Vincent and the Grenadines
1944064,904108,2023-04-06,2791.12,Credit Card,San Marino
