stock_id,product_id,quantity_change,movement_type,change_date
5665,7995,79,IN,2024-10-05
5666,7995,-50,OUT,2021-11-10
5667,7995,231,IN,2025-03-12
5668,7995,481,IN,2023-12-31
5669,1437,245,IN,2025-05-25
5670,1931,-48,OUT,2025-06-26
5671,1931,-48,ADJUSTMENT,2021-10-27
5672,1931,-17,OUT,2025-08-27
5673,11336,438,IN,2024-07-23
5674,11336,384,IN,2021-07-27
5675,11336,476,IN,2024-04-27
5676,12188,248,IN,2021-04-08
5677,12188,225,IN,2023-03-13
5678,9531,-77,OUT,2025-11-30
5679,9531,-47,OUT,2023-09-24
5680,9531,184,IN,2021-11-21
5681,9531,31,ADJUSTMENT,2025-01-15
5682,9531,-13,OUT,2024-11-13
5683,18134,-88,OUT,2024-11-28
5684,18134,-30,ADJUSTMENT,2025-02-15
5685,12601,465,IN,2022-09-02
5686,12601,412,IN,2022-11-13
5687,12601,-83,OUT,2024-01-15
5688,8811,-5,OUT,2023-04-05
5689,8811,-99,OUT,2022-12-06
5690,8811,-49,OUT,2021-06-06
5691,9400,-33,OUT,2025-04-22
5692,9400,296,IN,2025-08-03
5693,9400,-16,OUT,2022-09-22
5694,9456,-88,OUT,2023-10-30
5695,9456,-82,OUT,2021-10-21
5696,9456,480,IN,2023-06-13
5697,9456,-91,OUT,2025-11-27
5698,9456,-89,OUT,2024-10-10
5699,11846,450,IN,2023-03-09
5700,11846,-22,OUT,2023-09-27
5701,11846,-89,OUT,2021-11-14
5702,11846,94,IN,2021-04-10
5703,11846,-39,OUT,2022-05-17
5704,10442,-12,OUT,2021-04-24
5705,10442,324,IN,2024-12-14
5706,12987,-16,OUT,2025-05-14
5707,10586,457,IN,2022-07-01
5708,10586,158,IN,2021-08-31
5709,10586,101,IN,2025-04-09
5710,10586,-41,ADJUSTMENT,2023-07-07
5711,16355,-97,OUT,2025-01-02
5712,16355,-83,OUT,2022-07-24
5713,140,-48,OUT,2021-03-02
5714,4887,-32,ADJUSTMENT,2023-09-16
5715,4887,-22,ADJUSTMENT,2024-09-23
5716,8021,304,IN,2022-12-01
5717,8791,196,IN,2025-02-09
5718,8791,-94,OUT,2024-12-25
5719,11349,-84,OUT,2021-12-15
5720,11349,38,IN,2022-04-07
5721,11468,-8,OUT,2025-02-20
5722,11468,94,IN,2024-11-04
5723,18206,275,IN,2023-07-14
5724,15660,41,ADJUSTMENT,2025-08-02
5725,15660,340,IN,2021-12-23
5726,15660,-23,OUT,2021-02-14
5727,15660,-39,OUT,2022-10-27
5728,15660,139,IN,2024-11-29
5729,12808,326,IN,2024-03-07
5730,12808,-98,OUT,2022-08-20
5731,12808,-93,OUT,2022-04-09
5732,12808,227,IN,2024-02-15
5733,6539,235,IN,2023-12-06
5734,6539,419,IN,2023-07-12
5735,3090,390,IN,2021-03-18
5736,3090,60,IN,2025-08-19
5737,3090,440,IN,2021-09-04
5738,16413,244,IN,2021-08-10
5739,16413,299,IN,2023-07-19
5740,16413,-44,OUT,2021-03-07
5741,16413,470,IN,2022-08-17
5742,16413,64,IN,2021-07-05
5743,7782,-39,OUT,2024-06-10
5744,7782,-82,OUT,2023-06-11
5745,7782,-82,OUT,2023-05-01
5746,12110,63,IN,2022-03-14
5747,12110,215,IN,2021-05-25
5748,12110,182,IN,2021-04-24
5749,7967,151,IN,2021-01-07
5750,7967,-30,OUT,2022-09-09
5751,7967,-10,OUT,2021-10-30
5752,7967,-84,OUT,2024-06-27
5753,7967,19,ADJUSTMENT,2024-08-02
5754,11974,184,IN,2021-12-19
5755,11974,-49,OUT,2025-05-13
5756,11974,-57,OUT,2022-07-13
5757,11974,175,IN,2024-02-26
5758,16124,223,IN,2022-05-10
5759,16124,-4,OUT,2021-11-15
5760,16124,23,ADJUSTMENT,2023-12-22
5761,16691,-86,OUT,2025-08-18
5762,16691,255,IN,2025-09-26
5763,6541,-86,OUT,2023-07-03
5764,17145,-42,OUT,2021-10-11
5765,17145,-72,OUT,2022-03-05
5766,17145,-34,OUT,2022-02-18
5767,15992,11,ADJUSTMENT,2025-07-13
5768,15992,-55,OUT,2021-07-05
5769,3575,144,IN,2022-03-29
5770,15229,200,IN,2021-02-23
5771,15229,-73,OUT,2023-09-10
5772,15229,-36,OUT,2022-08-28
5773,15229,-55,OUT,2025-09-01
5774,15229,-99,OUT,2023-07-27
5775,15902,-78,OUT,2021-01-16
5776,6319,-42,OUT,2025-10-19
5777,6319,323,IN,2025-04-29
5778,6319,-58,OUT,2021-07-07
5779,6319,-80,OUT,2023-05-15
5780,6319,-27,OUT,2022-01-06
5781,16913,-1,OUT,2024-04-22
5782,12150,411,IN,2023-08-27
5783,2823,-86,OUT,2022-08-15
5784,2823,-89,OUT,2025-01-10
5785,2823,384,IN,2023-02-16
5786,2823,-67,OUT,2024-09-18
5787,2823,-93,OUT,2022-09-12
5788,10282,354,IN,2022-10-01
5789,10282,-69,OUT,2022-10-19
5790,10282,-94,OUT,2022-05-30
5791,10282,403,IN,2024-05-03
5792,10282,-94,OUT,2021-11-21
5793,2733,117,IN,2025-10-13
5794,2733,344,IN,2021-03-16
5795,2733,200,IN,2025-06-27
5796,2733,-41,OUT,2025-05-12
5797,16191,-24,OUT,2022-12-21
5798,16191,220,IN,2021-08-29
5799,16191,307,IN,2025-09-13
5800,9205,-4,OUT,2021-07-01
5801,9205,-91,OUT,2023-01-27
5802,9205,300,IN,2023-12-04
5803,18290,-33,OUT,2022-01-31
5804,18290,-22,OUT,2022-08-12
5805,18290,-6,OUT,2022-12-20
5806,18290,474,IN,2022-05-02
5807,18290,221,IN,2025-01-18
5808,14032,34,IN,2025-05-23
5809,14032,444,IN,2023-06-22
5810,3345,99,IN,2025-08-02
5811,3345,-10,OUT,2022-05-29
5812,3345,-62,OUT,2023-08-01
5813,12774,210,IN,2021-01-25
5814,12774,457,IN,2025-05-02
5815,12774,192,IN,2024-02-22
5816,12774,105,IN,2024-07-17
5817,12774,-61,OUT,2021-04-17
5818,9329,-74,OUT,2024-12-14
5819,9329,-17,OUT,2021-02-13
5820,9329,-17,OUT,2025-02-12
5821,8332,335,IN,2025-05-23
5822,8332,-27,OUT,2023-03-20
5823,8332,102,IN,2023-03-27
5824,18948,16,ADJUSTMENT,2022-07-25
5825,12627,-2,OUT,2023-02-20
5826,12627,-85,OUT,2022-05-06
5827,12627,-89,OUT,2025-01-15
5828,12627,-14,OUT,2024-01-27
5829,5318,-94,OUT,2025-04-26
5830,5318,-70,OUT,2022-07-25
5831,13968,122,IN,2021-09-07
5832,6901,-25,OUT,2024-02-24
5833,4077,-16,OUT,2023-11-27
5834,7933,-36,OUT,2024-04-20
5835,10333,256,IN,2021-03-26
5836,10333,-64,OUT,2021-04-07
5837,10333,99,IN,2021-08-29
5838,10333,-1,OUT,2021-02-26
5839,718,-75,OUT,2024-05-29
5840,718,-94,OUT,2021-12-16
5841,718,45,ADJUSTMENT,2021-12-01
5842,3140,-41,OUT,2023-05-02
5843,3140,-5,OUT,2025-11-04
5844,3140,84,IN,2024-01-21
5845,3140,113,IN,2023-12-28
5846,14196,-29,OUT,2023-06-10
5847,14196,-10,OUT,2023-07-23
5848,14196,117,IN,2025-08-20
5849,14196,126,IN,2023-11-26
5850,14196,100,IN,2024-09-04
5851,7282,-38,OUT,2024-07-26
5852,11704,-68,OUT,2024-08-05
5853,15397,-34,OUT,2024-11-18
5854,7383,286,IN,2022-04-15
5855,7383,462,IN,2022-04-22
5856,7383,-14,OUT,2021-03-10
5857,7383,409,IN,2025-04-25
5858,9060,-64,OUT,2021-03-13
5859,9060,-38,OUT,2021-04-27
5860,3899,-42,OUT,2024-07-19
5861,3899,-59,OUT,2021-03-22
5862,3899,105,IN,2021-06-22
5863,3899,138,IN,2023-03-15
5864,3899,-38,OUT,2025-10-24
5865,3376,-60,OUT,2025-06-21
5866,3376,289,IN,2022-10-12
5867,3376,-38,OUT,2022-05-11
5868,3376,-56,OUT,2023-04-19
5869,17166,97,IN,2025-04-13
5870,17166,-36,OUT,2025-04-11
5871,1284,338,IN,2025-04-01
5872,1284,184,IN,2025-07-30
5873,1284,44,IN,2024-08-31
5874,15875,297,IN,2024-11-08
5875,15875,-39,ADJUSTMENT,2025-08-07
5876,3469,11,IN,2021-03-28
5877,5202,-60,OUT,2023-12-22
5878,5202,307,IN,2025-10-09
5879,5202,356,IN,2021-07-02
5880,5202,-98,OUT,2025-08-30
5881,5202,-78,OUT,2023-08-19
5882,14030,130,IN,2025-10-15
5883,14030,143,IN,2023-12-10
5884,14030,8,ADJUSTMENT,2024-11-21
5885,14030,182,IN,2022-12-16
5886,5733,-76,OUT,2024-07-30
5887,12892,-92,OUT,2021-02-25
5888,12892,219,IN,2024-02-12
5889,12892,286,IN,2023-07-19
5890,12892,457,IN,2023-03-08
5891,494,-93,OUT,2021-12-12
5892,494,137,IN,2025-06-01
5893,494,333,IN,2023-01-28
5894,2692,-46,ADJUSTMENT,2021-09-26
5895,2692,-17,OUT,2024-04-14
5896,2692,154,IN,2025-09-09
5897,2692,59,IN,2022-02-01
5898,12264,19,ADJUSTMENT,2025-07-18
5899,11634,336,IN,2024-09-16
5900,11634,-40,OUT,2025-03-27
5901,11634,-62,OUT,2024-07-09
5902,11634,-86,OUT,2021-03-28
5903,11634,-9,OUT,2024-12-16
5904,14856,19,IN,2024-09-26
5905,14856,192,IN,2023-04-08
5906,14856,-14,OUT,2022-02-24
5907,14856,-76,OUT,2022-06-07
5908,18468,-79,OUT,2023-11-10
5909,18468,245,IN,2023-04-01
5910,18468,369,IN,2024-07-06
5911,18468,171,IN,2021-11-21
5912,13311,-16,OUT,2025-10-19
5913,18123,41,ADJUSTMENT,2023-05-08
5914,19733,-14,OUT,2022-02-03
5915,19733,-57,OUT,2025-04-29
5916,19733,469,IN,2025-01-18
5917,19733,-29,OUT,2022-10-25
5918,19733,-10,OUT,2024-11-26
5919,19349,-3,OUT,2025-01-09
5920,584,-30,OUT,2022-10-01
5921,584,-89,OUT,2021-04-13
5922,19817,-18,OUT,2024-09-22
5923,19817,-21,OUT,2022-01-31
5924,19817,-70,OUT,2025-08-28
5925,6743,-73,OUT,2025-01-09
5926,11157,-73,OUT,2024-05-13
5927,11157,-72,OUT,2023-10-02
5928,14106,452,IN,2021-11-02
5929,14106,33,ADJUSTMENT,2021-07-26
5930,14106,-68,OUT,2025-03-01
5931,14106,440,IN,2025-02-07
5932,11965,-45,ADJUSTMENT,2025-08-31
5933,11965,-28,OUT,2021-02-15
5934,11965,-73,OUT,2024-11-08
5935,2007,-62,OUT,2025-04-08
5936,2007,51,IN,2022-06-07
5937,2007,-37,OUT,2023-03-06
5938,13808,99,IN,2023-07-13
5939,13808,-12,OUT,2022-06-06
5940,14749,472,IN,2025-05-03
5941,14749,443,IN,2025-10-01
5942,13585,263,IN,2021-09-17
5943,13585,-28,OUT,2021-05-16
5944,6195,-44,OUT,2023-06-07
5945,6195,-100,OUT,2023-03-10
5946,12975,156,IN,2023-03-12
5947,12975,-78,OUT,2022-12-31
5948,12975,141,IN,2021-12-04
5949,12975,0,ADJUSTMENT,2025-07-16
5950,14834,-82,OUT,2024-08-09
5951,14834,170,IN,2022-04-15
5952,14834,300,IN,2021-12-15
5953,14834,-27,OUT,2022-03-28
5954,8689,282,IN,2024-05-02
5955,2166,-76,OUT,2023-04-09
5956,2166,-43,OUT,2023-09-22
5957,2166,124,IN,2025-02-26
5958,2166,292,IN,2023-12-18
5959,2166,453,IN,2024-08-14
5960,14345,-52,OUT,2025-08-10
5961,1262,-90,OUT,2025-02-01
5962,1262,-2,OUT,2021-08-16
5963,2471,-17,OUT,2022-01-01
5964,18966,-96,OUT,2025-05-04
5965,18966,221,IN,2022-08-09
5966,18966,16,ADJUSTMENT,2024-09-03
5967,18966,-71,OUT,2024-10-23
5968,18966,-30,OUT,2022-04-08
5969,12776,496,IN,2022-01-08
5970,12776,102,IN,2023-01-04
5971,12776,179,IN,2022-04-19
5972,12776,-54,OUT,2022-10-09
5973,11036,367,IN,2023-08-15
5974,11036,-53,OUT,2025-08-13
5975,11036,-88,OUT,2025-04-17
5976,14002,151,IN,2021-06-01
5977,14002,-67,OUT,2021-06-23
5978,14002,-30,OUT,2025-07-10
5979,14002,219,IN,2024-02-28
5980,7572,327,IN,2025-04-06
5981,7572,-44,OUT,2023-01-24
5982,7572,17,ADJUSTMENT,2024-03-18
5983,7572,60,IN,2024-10-12
5984,7572,-63,OUT,2022-12-03
5985,5467,-2,OUT,2025-09-27
5986,2043,333,IN,2021-06-10
5987,2043,-72,OUT,2025-07-15
5988,2043,-85,OUT,2021-06-02
5989,2043,-80,OUT,2022-07-15
5990,2043,314,IN,2022-05-05
5991,18189,-62,OUT,2021-06-13
5992,18189,139,IN,2022-09-05
5993,18189,69,IN,2022-12-01
5994,18189,-77,OUT,2022-03-11
5995,18189,-53,OUT,2023-10-19
5996,12000,327,IN,2022-06-21
5997,12000,-11,ADJUSTMENT,2022-10-15
5998,12000,-24,OUT,2024-12-11
5999,12160,-100,OUT,2021-09-04
6000,12160,-82,OUT,2024-07-17
6001,12160,118,IN,2025-04-13
6002,12160,-86,OUT,2025-08-27
6003,4012,-52,OUT,2021-01-15
6004,4012,167,IN,2021-08-26
6005,4012,338,IN,2023-12-10
6006,4012,36,IN,2021-08-18
6007,7916,-90,OUT,2025-05-27
6008,7916,-38,OUT,2025-07-04
6009,7916,-29,OUT,2021-09-13
6010,7916,389,IN,2021-11-03
6011,7916,-84,OUT,2025-09-19
6012,18349,-11,OUT,2021-01-03
6013,18349,-7,OUT,2024-08-17
6014,11503,-76,OUT,2021-10-31
6015,11503,-15,OUT,2021-10-15
6016,11503,-16,ADJUSTMENT,2024-10-27
6017,11503,-2,OUT,2024-04-29
6018,1847,-87,OUT,2021-05-20
6019,1847,-78,OUT,2025-05-04
6020,11034,24,IN,2024-04-08
6021,5613,76,IN,2023-02-03
6022,13925,62,IN,2021-11-02
6023,13925,-93,OUT,2021-04-11
6024,7020,-89,OUT,2021-12-13
6025,7020,-60,OUT,2025-01-27
6026,7020,132,IN,2024-11-18
6027,212,-65,OUT,2023-01-03
6028,566,97,IN,2023-01-15
6029,19221,-31,OUT,2025-10-11
6030,12625,216,IN,2022-11-20
6031,15558,195,IN,2025-03-13
6032,15558,438,IN,2022-01-03
6033,15558,-30,OUT,2025-02-12
6034,15558,-40,OUT,2021-07-29
6035,15558,27,IN,2022-05-17
6036,16063,-33,OUT,2021-03-26
6037,16063,-100,OUT,2025-06-02
6038,16063,402,IN,2025-10-30
6039,16063,335,IN,2025-09-29
6040,15867,493,IN,2023-03-04
6041,15867,4,ADJUSTMENT,2022-07-03
6042,15867,-62,OUT,2024-02-12
6043,7622,356,IN,2022-03-30
6044,7622,-50,OUT,2025-10-02
6045,7622,307,IN,2025-05-07
6046,439,300,IN,2022-07-24
6047,439,90,IN,2023-12-28
6048,3513,-87,OUT,2024-08-01
6049,3513,-35,OUT,2023-12-07
6050,3513,-85,OUT,2024-12-29
6051,3513,-27,OUT,2022-09-03
6052,19948,381,IN,2024-04-29
6053,10218,-18,OUT,2024-04-24
6054,15421,294,IN,2022-07-04
6055,62,-50,OUT,2024-07-16
6056,62,-10,OUT,2021-03-20
6057,62,324,IN,2024-02-24
6058,62,467,IN,2024-03-25
6059,5892,-83,OUT,2021-08-01
6060,5892,-35,OUT,2025-10-12
6061,17222,-76,OUT,2023-06-12
6062,17222,-81,OUT,2023-09-30
6063,12536,-75,OUT,2022-02-08
6064,14525,462,IN,2023-09-07
6065,14525,125,IN,2021-03-07
6066,14525,482,IN,2023-01-30
6067,499,39,ADJUSTMENT,2021-01-17
6068,499,411,IN,2022-07-15
6069,16399,-49,OUT,2023-04-13
6070,16399,34,ADJUSTMENT,2022-12-12
6071,16399,-25,ADJUSTMENT,2025-03-28
6072,16399,385,IN,2023-05-08
6073,16399,104,IN,2025-05-20
6074,16351,494,IN,2025-05-25
6075,12513,404,IN,2021-07-20
6076,12513,-43,OUT,2022-05-26
6077,8566,-72,OUT,2025-05-23
6078,8566,-36,OUT,2021-03-09
6079,4737,27,ADJUSTMENT,2025-01-27
6080,4737,413,IN,2022-05-14
6081,4737,25,IN,2022-03-07
6082,4737,226,IN,2022-10-30
6083,4737,-53,OUT,2022-07-18
6084,16459,-16,OUT,2023-02-26
6085,3633,483,IN,2024-05-02
6086,3633,30,IN,2023-10-18
6087,2623,-87,OUT,2024-08-30
6088,2623,315,IN,2021-06-16
6089,2623,359,IN,2021-01-22
6090,2623,-60,OUT,2021-11-24
6091,2623,-24,OUT,2022-06-11
6092,5894,-75,OUT,2025-01-02
6093,5894,451,IN,2025-07-05
6094,2325,420,IN,2025-07-11
6095,2325,-54,OUT,2023-09-29
6096,2325,-77,OUT,2025-11-01
6097,2325,342,IN,2022-04-02
6098,11013,-16,OUT,2021-09-11
6099,11013,408,IN,2023-10-30
6100,5055,57,IN,2025-11-24
6101,5055,-90,OUT,2022-08-01
6102,12197,259,IN,2021-05-30
6103,12197,-73,OUT,2024-05-06
6104,19452,-53,OUT,2022-10-22
6105,106,-61,OUT,2025-02-04
6106,3053,436,IN,2024-02-08
6107,3053,411,IN,2024-05-31
6108,3053,-11,OUT,2023-05-18
6109,1853,-23,OUT,2023-07-09
6110,1853,185,IN,2022-12-06
6111,1853,-15,OUT,2024-06-10
6112,15557,2,ADJUSTMENT,2021-04-26
6113,15557,-14,OUT,2024-02-07
6114,15557,101,IN,2024-04-22
6115,14654,248,IN,2025-10-31
6116,14654,-71,OUT,2024-06-10
6117,14654,-46,ADJUSTMENT,2024-10-30
6118,14654,241,IN,2024-02-23
6119,14654,429,IN,2023-06-20
6120,17225,-52,OUT,2024-07-21
6121,17225,-29,OUT,2025-03-29
6122,17420,95,IN,2023-08-20
6123,17420,-64,OUT,2024-01-16
6124,17420,414,IN,2021-04-14
6125,17420,213,IN,2025-04-21
6126,17420,-65,OUT,2024-11-26
6127,6122,-19,OUT,2024-11-06
6128,6122,-40,OUT,2024-01-07
6129,6122,51,IN,2022-03-28
6130,6122,92,IN,2023-04-24
6131,6122,236,IN,2022-01-24
6132,12154,19,ADJUSTMENT,2023-08-14
6133,12154,77,IN,2021-06-29
6134,12154,-87,OUT,2023-12-08
6135,13749,-11,OUT,2024-10-16
6136,13749,-38,ADJUSTMENT,2023-10-08
6137,17233,25,ADJUSTMENT,2025-01-06
6138,17233,368,IN,2021-07-23
6139,17233,217,IN,2024-09-21
6140,17233,173,IN,2022-03-23
6141,17233,147,IN,2024-02-05
6142,10993,309,IN,2025-03-27
6143,10993,-16,OUT,2022-06-07
6144,10993,-4,OUT,2024-04-30
6145,1867,-48,OUT,2021-04-24
6146,1867,404,IN,2024-01-14
6147,279,36,ADJUSTMENT,2023-10-07
6148,279,-13,OUT,2025-11-04
6149,10261,274,IN,2022-01-05
6150,10261,-11,OUT,2024-11-19
6151,14555,305,IN,2022-08-10
6152,14555,56,IN,2025-01-03
6153,14555,-95,OUT,2023-04-23
6154,14555,-50,OUT,2024-08-03
6155,14555,28,ADJUSTMENT,2023-12-12
6156,1421,-47,ADJUSTMENT,2024-03-03
6157,1421,316,IN,2025-10-10
6158,1421,430,IN,2024-12-11
6159,1421,271,IN,2025-02-08
6160,1421,448,IN,2022-09-05
6161,14493,370,IN,2024-06-09
6162,8549,-63,OUT,2023-07-14
6163,8549,210,IN,2023-06-12
6164,9668,-100,OUT,2022-08-09
6165,9668,337,IN,2022-04-17
6166,2411,150,IN,2023-10-07
6167,3109,72,IN,2025-01-02
6168,18662,481,IN,2021-08-06
6169,18662,380,IN,2025-01-16
6170,18662,496,IN,2022-02-04
6171,18662,434,IN,2022-11-01
6172,18662,-99,OUT,2022-09-04
6173,13667,235,IN,2025-02-24
6174,13667,411,IN,2024-02-01
6175,17188,-10,ADJUSTMENT,2021-01-25
6176,17188,259,IN,2025-07-19
6177,17188,257,IN,2021-05-22
6178,2313,448,IN,2024-03-25
6179,2313,-70,OUT,2021-06-22
6180,14374,138,IN,2023-08-20
6181,17203,-44,OUT,2025-11-06
6182,17203,-99,OUT,2021-08-07
6183,17203,-17,OUT,2022-09-10
6184,15493,-61,OUT,2021-05-04
6185,15493,267,IN,2024-02-23
6186,15493,474,IN,2025-07-05
6187,15493,145,IN,2022-03-22
6188,15723,446,IN,2025-04-27
6189,15723,77,IN,2023-05-12
6190,2194,32,IN,2023-07-23
6191,2194,-53,OUT,2023-09-30
6192,2194,-47,OUT,2024-07-22
6193,15272,-100,OUT,2021-05-23
6194,15272,-23,OUT,2021-04-05
6195,15272,455,IN,2022-11-06
6196,15272,-38,OUT,2021-11-26
6197,4710,23,ADJUSTMENT,2023-11-07
6198,4710,205,IN,2025-05-22
6199,6741,-76,OUT,2024-08-31
6200,6741,464,IN,2024-07-06
6201,6741,140,IN,2023-02-07
6202,6741,6,ADJUSTMENT,2021-10-15
6203,6741,-25,OUT,2023-06-03
6204,2357,6,ADJUSTMENT,2023-05-19
6205,2357,-22,OUT,2023-07-05
6206,5787,353,IN,2022-11-23
6207,5787,-41,ADJUSTMENT,2022-03-09
6208,5787,-15,OUT,2023-06-19
6209,5787,-37,OUT,2025-03-09
6210,5787,-32,OUT,2025-07-21
6211,1131,218,IN,2024-07-19
6212,1131,305,IN,2025-10-16
6213,1131,10,IN,2023-09-22
6214,1131,168,IN,2022-07-11
6215,1131,-19,OUT,2021-02-20
6216,16628,-52,OUT,2022-05-26
6217,16628,-24,OUT,2022-06-09
6218,16628,1,ADJUSTMENT,2025-07-08
6219,11016,83,IN,2021-06-23
6220,11016,-50,OUT,2021-02-10
6221,11016,267,IN,2021-01-07
6222,11016,-1,OUT,2023-07-03
6223,7474,-83,OUT,2024-09-21
6224,7474,-13,OUT,2021-06-22
6225,17687,245,IN,2022-06-29
6226,17687,250,IN,2024-08-03
6227,6400,474,IN,2022-09-17
6228,6400,-27,ADJUSTMENT,2025-03-23
6229,6400,266,IN,2023-12-30
6230,15838,-73,OUT,2023-06-22
6231,14615,335,IN,2021-05-18
6232,14615,134,IN,2025-11-12
6233,14615,-19,ADJUSTMENT,2025-02-10
6234,14615,-58,OUT,2022-07-06
6235,14615,476,IN,2024-07-26
6236,16540,-31,ADJUSTMENT,2023-05-29
6237,9569,35,ADJUSTMENT,2021-04-10
6238,9569,49,IN,2024-05-18
6239,13862,-92,OUT,2024-02-19
6240,13862,-68,OUT,2021-03-29
6241,18993,-71,OUT,2023-11-17
6242,18993,-17,OUT,2021-03-17
6243,18993,193,IN,2022-11-04
6244,18993,190,IN,2023-03-20
6245,18993,-65,OUT,2023-06-17
6246,19147,-82,OUT,2025-09-22
6247,19147,105,IN,2023-05-03
6248,19147,95,IN,2021-11-01
6249,13867,-68,OUT,2022-01-07
6250,17915,355,IN,2024-02-26
6251,17915,101,IN,2021-07-15
6252,17915,-93,OUT,2021-02-04
6253,17915,242,IN,2021-05-23
6254,17915,-37,OUT,2025-03-22
6255,10194,181,IN,2022-05-16
6256,10194,-37,OUT,2022-03-28
6257,10194,-43,OUT,2025-10-09
6258,10194,39,IN,2022-06-05
6259,7349,100,IN,2023-04-02
6260,2833,136,IN,2025-08-21
6261,2833,468,IN,2023-07-23
6262,2833,-93,OUT,2024-06-05
6263,2833,19,IN,2024-02-22
6264,2833,-92,OUT,2022-05-06
6265,14062,38,ADJUSTMENT,2024-03-05
6266,14062,-37,ADJUSTMENT,2023-09-01
6267,727,-72,OUT,2021-02-08
6268,727,-34,OUT,2025-10-10
6269,727,99,IN,2025-06-05
6270,727,-18,OUT,2025-08-08
6271,727,-65,OUT,2021-08-15
6272,12600,-100,OUT,2023-03-24
6273,12600,40,ADJUSTMENT,2021-09-16
6274,12600,86,IN,2023-05-30
6275,12600,151,IN,2024-09-11
6276,12600,-51,OUT,2022-01-26
6277,8962,-66,OUT,2024-12-23
6278,8962,-61,OUT,2024-12-28
6279,8962,202,IN,2022-11-06
6280,8962,400,IN,2025-09-09
6281,8962,466,IN,2021-09-01
6282,17956,382,IN,2022-04-21
6283,17956,250,IN,2024-11-12
6284,17956,-20,OUT,2021-06-28
6285,17956,152,IN,2021-02-16
6286,17956,-29,OUT,2024-12-17
6287,4377,192,IN,2021-09-30
6288,4377,-41,OUT,2023-04-09
6289,4377,7,ADJUSTMENT,2021-06-17
6290,4377,-74,OUT,2025-08-31
6291,4377,-88,OUT,2024-06-13
6292,3502,-97,OUT,2023-08-09
6293,3502,-35,OUT,2021-06-12
6294,3502,-42,OUT,2023-04-04
6295,3502,145,IN,2025-10-17
6296,2336,-67,OUT,2021-05-26
6297,2336,27,ADJUSTMENT,2025-11-20
6298,2336,-5,ADJUSTMENT,2025-05-17
6299,2336,-22,OUT,2025-07-04
6300,2336,348,IN,2022-05-14
6301,10918,-6,OUT,2023-11-06
6302,10918,70,IN,2021-11-21
6303,10918,416,IN,2021-05-09
6304,10918,-76,OUT,2023-03-14
6305,10952,-94,OUT,2022-02-20
6306,10952,-55,OUT,2022-12-21
6307,10584,-100,OUT,2022-07-19
6308,10584,-58,OUT,2022-04-26
6309,5996,-21,OUT,2022-03-01
6310,5996,330,IN,2022-12-19
6311,8199,-55,OUT,2023-05-20
6312,8199,-52,OUT,2022-06-13
6313,8275,-28,OUT,2021-11-15
6314,8275,192,IN,2025-09-12
6315,8275,-27,OUT,2024-02-13
6316,8275,20,IN,2025-08-11
6317,2167,-90,OUT,2022-01-28
6318,2167,-43,OUT,2022-01-17
6319,2167,-65,OUT,2024-05-07
6320,2167,-65,OUT,2024-01-15
6321,7004,31,ADJUSTMENT,2022-10-31
6322,7004,194,IN,2025-04-14
6323,7004,-88,OUT,2021-03-26
6324,19917,-27,OUT,2022-05-21
6325,19917,-50,OUT,2024-08-19
6326,19917,8,ADJUSTMENT,2024-06-18
6327,19917,-4,OUT,2022-07-18
6328,16226,-42,OUT,2022-10-07
6329,16226,-79,OUT,2024-02-11
6330,10678,468,IN,2021-11-03
6331,10678,-92,OUT,2025-09-26
6332,10678,-98,OUT,2024-02-26
6333,10678,25,IN,2025-05-21
6334,5334,-5,OUT,2024-12-23
6335,5334,-47,OUT,2023-01-25
6336,5334,-72,OUT,2023-07-05
6337,5334,407,IN,2025-11-02
6338,5334,324,IN,2021-12-11
6339,2638,-97,OUT,2023-05-23
6340,2638,213,IN,2023-03-28
6341,2375,198,IN,2024-02-08
6342,14522,136,IN,2025-07-12
6343,14522,147,IN,2025-01-18
6344,14522,-29,OUT,2023-01-19
6345,14522,-66,OUT,2025-07-12
6346,14522,-90,OUT,2023-12-17
6347,1397,-96,OUT,2021-08-19
6348,1397,400,IN,2022-07-25
6349,1397,321,IN,2023-10-14
6350,8819,-33,OUT,2025-05-11
6351,3921,-40,OUT,2022-12-20
6352,6638,378,IN,2023-01-02
6353,6638,-31,OUT,2025-11-13
6354,6677,5,ADJUSTMENT,2023-05-12
6355,6677,-59,OUT,2025-05-06
6356,6677,-55,OUT,2025-06-15
6357,9238,-46,OUT,2025-04-10
6358,9238,-51,OUT,2025-05-29
6359,8596,-74,OUT,2025-10-10
6360,8596,85,IN,2024-09-14
6361,8596,-51,OUT,2024-09-11
6362,585,-1,OUT,2024-02-26
6363,16099,-71,OUT,2025-07-31
6364,16099,-2,OUT,2022-09-18
6365,16099,311,IN,2023-10-26
6366,13740,-36,OUT,2021-06-14
6367,13740,-51,OUT,2025-09-21
6368,13740,352,IN,2023-04-22
6369,13740,146,IN,2022-04-30
6370,13740,12,IN,2023-08-21
6371,284,77,IN,2022-05-28
6372,284,-37,OUT,2025-02-15
6373,284,-66,OUT,2023-09-22
6374,284,50,ADJUSTMENT,2025-02-11
6375,6611,-72,OUT,2025-05-21
6376,6611,393,IN,2024-01-06
6377,6611,214,IN,2023-08-09
6378,19140,-33,OUT,2022-08-24
