shipping_id,customer_address_id,shipping_status,shipping_cost
6503,5314,Delivered,35.15
6504,1331,Delivered,11.62
6505,3299,Cancelled,49.2
6506,5223,Pending,24.73
6507,5852,In Transit,24.82
6508,5397,Delivered,26.71
6509,977,Processing,22.5
6510,3781,Delivered,27.9
6511,3069,Delivered,22.73
6512,4007,Delivered,49.36
6513,557,Shipped,45.62
6514,5912,Cancelled,7.26
6515,4410,Cancelled,39.98
6516,2446,Delivered,35.07
6517,5517,Cancelled,12.16
6518,3017,Delivered,48.38
6519,3458,Delivered,10.3
6520,6320,Cancelled,45.1
6521,153,Shipped,49.51
6522,1966,Pending,16.21
6523,3437,Delivered,40.12
6524,5323,Delivered,27.77
6525,1733,Shipped,40.45
6526,2689,Delivered,15.54
6527,5422,Delivered,13.17
6528,3266,Pending,22.13
6529,894,Delivered,29.28
6530,595,Delivered,5.04
6531,5681,Delivered,46.26
6532,5665,Delivered,14.58
6533,2326,Cancelled,7.08
6534,5473,Delivered,6.39
6535,455,Delivered,17.09
6536,6033,Delivered,48.9
6537,1301,Delivered,23.25
6538,6321,Delivered,10.63
6539,2984,Delivered,24.52
6540,3845,Delivered,17.01
6541,614,Delivered,32.09
6542,5985,Delivered,43.96
6543,4253,Pending,41.74
6544,5993,Pending,27.43
6545,6322,Delivered,6.98
6546,3004,Processing,47.24
6547,5642,In Transit,17.51
6548,4471,Pending,44.23
6549,2973,In Transit,7.29
6550,3238,Delivered,31.61
6551,5896,Cancelled,34.72
6552,6323,In Transit,45.13
6553,1185,Delivered,22.44
6554,617,Delivered,34.71
6555,3699,Delivered,43.14
6556,5818,Delivered,27.67
6557,1259,Delivered,24.65
6558,2321,Delivered,45.79
6559,6324,Delivered,36.85
6560,5707,Delivered,42.46
6561,4153,Delivered,16.47
6562,1844,Delivered,27.57
6563,4739,In Transit,28.56
6564,5188,Delivered,29.26
6565,1453,Shipped,8.02
6566,5087,Delivered,27.77
6567,2651,In Transit,33.25
6568,2070,Delivered,37.66
6569,914,Shipped,27.53
6570,6027,In Transit,14.33
6571,3650,Processing,30.74
6572,4406,In Transit,12.25
6573,1582,Delivered,14.85
6574,970,Delivered,42.55
6575,5538,Delivered,42.84
6576,1289,Delivered,10.52
6577,5514,Delivered,6.07
6578,1689,In Transit,42.0
6579,1957,Delivered,48.64
6580,6325,Delivered,5.3
6581,1569,In Transit,47.66
6582,6326,Delivered,40.13
6583,5215,Delivered,46.56
6584,3279,Delivered,21.35
6585,6182,Delivered,16.97
6586,3407,Delivered,25.91
6587,5154,In Transit,22.58
6588,381,Delivered,23.8
6589,3804,Processing,15.38
6590,2465,Delivered,9.44
6591,1166,Delivered,38.24
6592,1076,Delivered,34.38
6593,3641,Delivered,40.41
6594,4944,Delivered,25.26
6595,785,Delivered,46.95
6596,5018,Delivered,37.38
6597,6249,Delivered,43.76
6598,5438,Delivered,22.73
6599,1223,Delivered,10.66
6600,6207,Delivered,38.18
6601,941,Delivered,33.83
6602,30,Delivered,18.99
6603,6013,Processing,46.7
6604,2649,In Transit,21.37
6605,185,Delivered,33.04
6606,836,Delivered,28.81
6607,2159,Cancelled,27.56
6608,6065,In Transit,26.06
6609,5760,Shipped,17.41
6610,5306,Delivered,24.4
6611,225,Delivered,29.93
6612,3160,Delivered,23.64
6613,6300,Delivered,31.77
6614,6252,In Transit,40.26
6615,3787,Delivered,28.68
6616,1267,Processing,17.4
6617,3253,Shipped,41.02
6618,2711,Cancelled,23.67
6619,3744,Pending,14.1
6620,332,Delivered,12.3
6621,3704,Processing,16.56
6622,5506,Delivered,9.0
6623,6327,Delivered,49.99
6624,1583,Delivered,15.76
6625,3403,Shipped,45.36
6626,3711,Delivered,10.04
6627,5376,Pending,16.83
6628,5263,Delivered,20.91
6629,3410,Delivered,19.55
6630,5483,Shipped,19.39
6631,3610,Shipped,18.03
6632,1953,Delivered,22.67
6633,3228,Delivered,17.44
6634,5862,In Transit,25.59
6635,535,Cancelled,25.47
6636,1107,Processing,14.5
6637,6328,Delivered,25.39
6638,6329,Delivered,29.58
6639,5260,Delivered,25.53
6640,2557,Delivered,34.55
6641,6330,Cancelled,48.6
6642,5744,Delivered,46.12
6643,5883,Delivered,44.45
6644,4114,Delivered,14.15
6645,4849,Delivered,37.04
6646,23,Delivered,36.98
6647,6018,In Transit,24.68
6648,1258,Delivered,25.88
6649,6331,Delivered,11.34
6650,4513,Pending,22.42
6651,2927,Delivered,10.52
6652,6210,Shipped,31.24
6653,1911,Delivered,42.0
6654,5200,Delivered,10.8
6655,171,Delivered,47.04
6656,412,Delivered,26.17
6657,1034,Shipped,12.57
6658,1189,Delivered,41.08
6659,3783,Shipped,29.15
6660,4845,Delivered,28.63
6661,4747,Cancelled,10.26
6662,6035,Delivered,25.59
6663,6181,Delivered,30.41
6664,827,Pending,44.89
6665,3492,Pending,41.57
6666,5968,Delivered,34.47
6667,2438,Delivered,43.21
6668,2627,Processing,32.3
6669,1707,Delivered,40.4
6670,1748,Delivered,43.52
6671,3126,Delivered,43.87
6672,4033,Cancelled,13.45
6673,5919,Shipped,25.44
6674,4882,Delivered,10.79
6675,3304,Delivered,41.07
6676,3757,Delivered,30.75
6677,668,Delivered,45.46
6678,5367,Delivered,22.22
6679,2964,Delivered,41.7
6680,218,Shipped,23.77
6681,4241,Delivered,6.6
6682,6332,In Transit,24.13
6683,4434,Delivered,40.64
6684,5295,Delivered,49.34
6685,6165,In Transit,28.49
6686,960,Delivered,37.93
6687,5238,Delivered,19.54
6688,4322,In Transit,9.11
6689,5952,Delivered,15.58
6690,5613,Delivered,19.12
6691,3103,Delivered,31.79
6692,5086,Delivered,17.77
6693,704,Processing,45.23
6694,5376,Delivered,44.79
6695,1572,Delivered,13.53
6696,4487,In Transit,7.22
6697,5713,Cancelled,5.65
6698,6151,Delivered,32.01
6699,3035,Shipped,16.1
6700,4456,Delivered,7.43
6701,6019,Delivered,47.31
6702,6333,Pending,40.6
6703,3944,Pending,16.92
6704,306,In Transit,46.75
6705,3385,Delivered,6.08
6706,5651,Processing,26.06
6707,3338,In Transit,30.08
6708,3691,Delivered,19.78
6709,3624,Shipped,47.24
6710,896,Delivered,44.14
6711,2410,Delivered,33.94
6712,43,In Transit,20.96
6713,4815,Delivered,22.9
6714,3779,Delivered,24.97
6715,3713,Delivered,15.14
6716,5786,Shipped,30.08
6717,3987,Processing,26.07
6718,3304,Delivered,45.91
6719,3393,Delivered,9.76
6720,3584,In Transit,16.12
6721,3681,Delivered,39.74
6722,2666,In Transit,10.74
6723,6334,Processing,25.82
6724,3639,Processing,11.25
6725,2148,Delivered,7.65
6726,2225,In Transit,14.35
6727,771,Delivered,43.43
6728,1065,Delivered,30.62
6729,1971,Delivered,26.26
6730,1807,Delivered,29.28
6731,5555,Delivered,44.84
6732,960,Delivered,45.12
6733,2816,In Transit,26.29
6734,4134,Delivered,44.81
6735,5104,Delivered,42.41
6736,4985,Pending,32.17
6737,5424,Shipped,25.25
6738,6335,Shipped,32.02
6739,6157,Delivered,24.87
6740,4849,Delivered,30.53
6741,795,Delivered,19.18
6742,2803,In Transit,8.94
6743,2637,Delivered,13.13
6744,6110,Delivered,9.03
6745,537,Shipped,13.41
6746,2169,Delivered,42.5
6747,5956,Delivered,43.54
6748,674,Processing,19.63
6749,4616,In Transit,5.17
6750,6336,Delivered,16.31
6751,3895,Delivered,44.44
6752,1085,In Transit,18.05
6753,3466,Delivered,12.22
6754,3408,Delivered,41.38
6755,2369,Shipped,9.18
6756,1365,Cancelled,36.05
6757,2355,Delivered,36.84
6758,5775,Shipped,25.85
6759,1194,Cancelled,46.39
6760,1633,Delivered,22.91
6761,6337,Delivered,19.36
6762,6233,Delivered,7.11
6763,4053,Delivered,45.61
6764,6115,Delivered,46.48
6765,3066,Processing,26.71
6766,4831,Shipped,46.22
6767,1834,In Transit,38.78
6768,4498,Delivered,5.64
6769,6338,Delivered,45.48
6770,5718,Cancelled,14.53
6771,5721,Delivered,20.39
6772,4385,Cancelled,24.09
6773,3618,Delivered,46.93
6774,5827,Delivered,17.77
6775,5927,Delivered,23.59
6776,3335,Delivered,29.87
6777,2867,Pending,25.81
6778,6339,Delivered,18.02
6779,797,In Transit,33.7
6780,5135,Delivered,37.03
6781,3376,Delivered,20.92
6782,4342,Delivered,39.23
6783,2783,In Transit,43.87
6784,4574,Processing,42.0
6785,2924,Delivered,18.35
6786,4175,Shipped,14.03
6787,2626,In Transit,19.07
6788,2953,Delivered,48.78
6789,1006,Delivered,41.79
6790,2350,Delivered,9.87
6791,3254,Delivered,49.66
6792,5792,Delivered,35.36
6793,3380,Delivered,41.77
6794,5305,Delivered,31.1
6795,3847,Pending,23.53
6796,2769,Delivered,46.79
6797,3358,In Transit,46.33
6798,131,Delivered,14.85
6799,779,Delivered,11.91
6800,548,In Transit,22.78
6801,5424,Shipped,16.53
6802,5695,Shipped,5.39
6803,6130,Shipped,48.68
6804,453,In Transit,9.17
6805,5544,Delivered,20.89
6806,2476,Delivered,33.53
6807,497,Delivered,13.91
6808,513,Delivered,15.34
6809,3992,Processing,7.03
6810,3348,Delivered,11.48
6811,6340,Shipped,14.63
6812,854,Pending,43.08
6813,4463,Delivered,8.49
6814,2025,Delivered,11.99
6815,6116,Pending,11.42
6816,1297,Delivered,40.06
6817,5655,Delivered,39.07
6818,1390,Shipped,49.05
6819,54,Delivered,11.88
6820,5452,Processing,21.62
6821,2345,Delivered,49.52
6822,5975,Delivered,47.09
6823,1101,Delivered,45.4
6824,2481,Delivered,6.15
6825,4685,Delivered,35.46
6826,4219,Shipped,41.45
6827,2083,Delivered,7.45
6828,3152,In Transit,29.23
6829,35,In Transit,49.94
6830,1863,Delivered,27.45
6831,6341,Processing,33.07
6832,2912,Delivered,48.96
6833,54,Delivered,18.98
6834,2299,Delivered,49.12
6835,1426,Delivered,18.89
6836,6130,Delivered,24.41
6837,6342,Cancelled,5.22
6838,6343,In Transit,33.52
6839,3043,Shipped,23.38
6840,6344,Delivered,35.7
6841,1358,Delivered,37.79
6842,1811,Shipped,20.09
6843,1277,Delivered,40.42
6844,5994,Delivered,30.69
6845,483,Delivered,21.97
6846,3620,In Transit,43.26
6847,4771,Shipped,46.09
6848,1762,Delivered,25.16
6849,5063,Delivered,26.95
6850,1170,Delivered,18.69
6851,2399,Delivered,23.58
6852,335,Delivered,37.29
6853,3899,Processing,26.31
6854,2648,Delivered,35.69
6855,6345,Delivered,13.66
6856,53,Delivered,15.84
6857,228,Cancelled,44.39
6858,5353,Shipped,23.73
6859,4173,Delivered,20.9
6860,4168,Delivered,18.42
6861,3706,Delivered,22.39
6862,2283,Delivered,49.11
6863,165,Delivered,22.81
6864,169,Delivered,29.7
6865,1206,Delivered,38.58
6866,3309,Delivered,48.01
6867,3516,Shipped,32.72
6868,884,Delivered,48.73
6869,4410,Delivered,49.32
6870,1089,Delivered,38.93
6871,209,Delivered,40.83
6872,1683,Delivered,45.91
6873,2574,Delivered,28.41
6874,6258,Delivered,36.83
6875,5306,Delivered,8.9
6876,4650,Delivered,17.29
6877,2793,In Transit,48.88
6878,6346,Delivered,34.51
6879,4067,Delivered,29.5
6880,1004,Delivered,10.46
6881,2675,Delivered,13.58
6882,3411,Delivered,31.35
6883,3733,Delivered,34.04
6884,6260,Cancelled,14.16
6885,5537,Delivered,32.11
6886,3515,Delivered,33.42
6887,4898,Processing,41.32
6888,2813,Shipped,35.31
6889,4805,Pending,46.87
6890,2640,Processing,22.35
6891,3191,Shipped,39.4
6892,2257,Shipped,5.27
6893,2501,Delivered,31.1
6894,3708,Delivered,14.73
6895,6220,Delivered,15.91
6896,809,Delivered,33.67
6897,6347,In Transit,35.55
6898,3506,Delivered,5.22
6899,3365,Delivered,8.58
6900,5513,Shipped,13.26
6901,1078,Delivered,31.77
6902,3034,Delivered,13.43
6903,2816,Delivered,13.23
6904,4117,Delivered,5.82
6905,5971,Delivered,16.02
6906,2479,Delivered,25.54
6907,4889,Delivered,22.95
6908,2752,Pending,36.02
6909,2208,Shipped,5.26
6910,6348,Cancelled,31.18
6911,5349,Cancelled,38.69
6912,1326,Delivered,21.93
6913,2291,In Transit,48.18
6914,4693,Delivered,39.1
6915,1721,Delivered,43.25
6916,2499,In Transit,16.57
6917,5367,Delivered,43.87
6918,4913,Delivered,26.64
6919,5700,In Transit,8.27
6920,5502,Delivered,27.18
6921,5753,Delivered,10.19
6922,5607,Delivered,33.19
6923,1386,Delivered,36.05
6924,5912,Shipped,11.0
6925,969,Delivered,48.53
6926,2731,Processing,42.97
6927,6086,Delivered,33.05
6928,3249,Delivered,37.97
6929,2786,Delivered,43.75
6930,5973,In Transit,37.72
6931,237,Delivered,37.1
6932,5311,In Transit,13.04
6933,6200,Delivered,10.1
6934,3970,Delivered,5.57
6935,618,Delivered,32.01
6936,5564,Delivered,13.01
6937,1735,Shipped,29.59
6938,5634,Delivered,38.12
6939,6349,Delivered,37.01
6940,4201,Delivered,21.24
6941,1490,Shipped,6.93
6942,1493,Processing,14.91
6943,1549,Delivered,26.03
6944,5291,Delivered,18.06
6945,5526,In Transit,45.74
6946,6350,Delivered,45.07
6947,2396,Delivered,6.2
6948,4271,Delivered,8.75
6949,5479,Delivered,9.99
6950,5847,Delivered,49.42
6951,1805,Delivered,42.32
6952,1947,Cancelled,38.16
6953,6269,Delivered,5.32
6954,106,Delivered,19.99
6955,5794,Delivered,44.36
6956,1981,In Transit,24.45
6957,6351,Shipped,5.71
6958,5012,In Transit,32.67
6959,3666,Delivered,26.75
6960,6102,In Transit,47.43
6961,5773,In Transit,43.57
6962,3749,Delivered,35.32
6963,1027,Delivered,13.88
6964,995,Processing,17.65
6965,5387,Pending,34.91
6966,3434,Delivered,19.51
6967,2511,Delivered,28.74
6968,2175,In Transit,12.37
6969,2869,Delivered,46.81
6970,330,Delivered,15.47
6971,5306,Delivered,16.27
6972,4560,Delivered,27.15
6973,1977,Delivered,30.16
6974,5845,Delivered,49.83
6975,984,Delivered,22.67
6976,5805,Delivered,42.39
6977,6352,Delivered,27.95
6978,5709,Pending,37.3
6979,1760,Shipped,27.39
6980,2096,Delivered,12.51
6981,3131,In Transit,49.19
6982,6036,Delivered,37.63
6983,6353,Shipped,30.41
6984,1554,Delivered,36.03
6985,6110,Delivered,10.87
6986,3382,Shipped,9.05
6987,4056,In Transit,42.19
6988,3981,Shipped,24.22
6989,5346,Pending,22.25
6990,1847,Delivered,44.86
6991,2336,Shipped,21.37
6992,2933,Delivered,6.87
6993,790,Delivered,7.98
6994,2693,In Transit,37.1
6995,4247,Delivered,47.79
6996,6138,Delivered,37.36
6997,4451,In Transit,35.07
6998,4428,Delivered,20.82
6999,2147,Delivered,24.8
7000,147,Delivered,27.96
7001,466,Delivered,13.79
7002,2430,Cancelled,12.36
7003,4864,Delivered,40.69
7004,1799,Delivered,25.15
7005,1758,Delivered,6.14
7006,2166,Processing,29.44
7007,4283,Cancelled,16.09
7008,3936,Delivered,28.45
7009,1624,Processing,46.13
7010,1322,Delivered,38.89
7011,5027,Delivered,41.94
7012,3541,Delivered,23.31
7013,1425,Delivered,23.1
7014,2616,Delivered,45.6
7015,6275,In Transit,20.22
7016,283,Pending,22.96
7017,2217,Delivered,26.78
7018,498,Delivered,40.56
7019,4135,Processing,18.79
7020,2058,Delivered,45.48
7021,2631,Delivered,26.0
7022,5443,Shipped,10.8
7023,1320,Pending,14.25
7024,5182,Delivered,36.68
7025,2752,Delivered,15.35
7026,1872,Delivered,44.33
7027,6354,Delivered,34.57
7028,421,Shipped,13.53
7029,5892,Delivered,32.78
7030,5561,Delivered,31.46
7031,5327,Delivered,28.95
7032,3917,Delivered,30.0
7033,3547,Delivered,21.23
7034,2047,Delivered,12.86
7035,5919,Delivered,12.71
7036,3661,In Transit,47.73
7037,367,Delivered,37.61
7038,972,Delivered,45.13
7039,6103,Delivered,12.35
7040,6355,Delivered,6.35
7041,3421,Delivered,15.92
7042,674,Shipped,34.97
7043,2769,Delivered,32.29
7044,3284,In Transit,39.46
7045,5181,Shipped,17.87
7046,5236,Delivered,25.47
7047,6356,Delivered,15.46
7048,5247,Delivered,22.68
7049,6357,In Transit,10.89
7050,6208,Delivered,8.48
7051,6092,Delivered,23.73
7052,5573,Cancelled,12.47
7053,5662,Delivered,26.3
7054,6358,In Transit,49.13
7055,2491,Delivered,15.56
7056,5101,Delivered,5.13
7057,3310,Delivered,12.11
7058,6359,Shipped,23.5
7059,4556,Processing,17.16
7060,862,Delivered,16.78
7061,5827,Delivered,9.13
7062,4974,Delivered,13.83
7063,249,Shipped,49.32
7064,5638,In Transit,44.31
7065,1849,Delivered,12.71
7066,3981,Shipped,30.05
7067,4837,Delivered,14.77
7068,4733,In Transit,6.45
7069,5732,Delivered,21.37
7070,6299,Delivered,10.27
7071,3716,Delivered,34.36
7072,472,In Transit,17.19
7073,1326,Processing,11.63
7074,584,In Transit,26.02
7075,2653,In Transit,30.91
7076,3303,Delivered,30.54
7077,3999,Delivered,18.0
7078,6299,Delivered,8.65
7079,5057,Shipped,37.34
7080,5401,Delivered,33.15
7081,350,Shipped,15.69
7082,944,Shipped,21.52
7083,3029,Cancelled,10.01
7084,4172,Delivered,23.35
7085,975,Shipped,33.88
7086,5844,Delivered,16.33
7087,1985,Delivered,13.01
7088,5384,Delivered,27.55
7089,3084,Delivered,16.39
7090,4177,Delivered,19.54
7091,750,Delivered,32.98
7092,4450,Delivered,27.31
7093,2625,Shipped,30.65
7094,3087,Pending,15.79
7095,5078,Delivered,25.91
7096,265,Cancelled,16.75
7097,5881,Delivered,34.29
7098,1862,In Transit,14.91
7099,4365,Shipped,44.75
7100,6360,In Transit,35.93
7101,5029,Delivered,20.28
7102,2451,Shipped,44.99
7103,5187,Shipped,19.59
7104,4722,Delivered,8.43
7105,23,In Transit,9.13
7106,2557,Delivered,49.09
7107,6361,Delivered,15.74
7108,4408,Delivered,33.8
7109,3738,Shipped,22.28
7110,6362,Pending,14.25
7111,466,Processing,41.81
7112,3795,Delivered,17.09
7113,6363,Delivered,24.16
7114,1704,Shipped,31.57
7115,756,Delivered,6.19
7116,5493,Delivered,31.77
7117,5035,Delivered,38.75
7118,5542,Delivered,32.32
7119,263,Delivered,11.62
7120,6132,Delivered,7.87
7121,2045,Delivered,31.9
7122,6364,Delivered,6.66
7123,4865,Delivered,24.11
7124,1140,Processing,16.98
7125,6365,Shipped,31.16
7126,1146,Delivered,45.52
7127,1990,Cancelled,11.25
7128,4903,Pending,8.66
7129,4430,Delivered,45.94
7130,2588,Cancelled,13.43
7131,6188,Delivered,12.43
7132,3257,Delivered,32.94
7133,3126,Delivered,49.78
7134,2520,Delivered,48.29
7135,3267,Shipped,10.08
7136,4033,Delivered,29.94
7137,5653,Delivered,16.89
7138,1629,Shipped,29.66
7139,5357,Delivered,6.65
7140,3910,Delivered,22.78
7141,3332,Delivered,32.2
7142,4842,Delivered,48.42
7143,6103,Pending,16.76
7144,4775,Processing,7.77
7145,6366,Delivered,8.81
7146,3541,Delivered,11.14
7147,6367,In Transit,33.87
7148,2060,In Transit,26.98
7149,2731,Delivered,42.98
7150,1281,Cancelled,8.05
7151,4793,Shipped,31.05
7152,4294,Delivered,36.71
7153,2860,Delivered,38.29
7154,6282,Delivered,31.98
7155,5999,Delivered,19.57
7156,4363,Delivered,24.66
7157,3600,Delivered,45.4
7158,6368,Shipped,32.4
7159,782,Delivered,15.33
7160,2968,Delivered,27.45
7161,3612,Delivered,34.7
7162,198,Delivered,29.06
7163,421,Delivered,22.55
7164,564,Delivered,26.11
7165,5371,Delivered,9.49
7166,5496,In Transit,14.83
7167,381,Shipped,35.27
7168,3557,In Transit,5.2
7169,3257,Delivered,43.11
7170,2301,Delivered,48.89
7171,4116,Delivered,41.38
7172,4319,Delivered,44.36
7173,6369,Delivered,39.54
7174,5146,Cancelled,32.85
7175,5537,Pending,24.15
7176,3948,In Transit,32.78
7177,5850,Delivered,18.83
7178,4934,Pending,46.28
7179,4471,Delivered,26.88
7180,6268,Processing,40.87
7181,6370,In Transit,8.99
7182,4443,Delivered,22.52
7183,1847,Delivered,22.09
7184,5489,Shipped,17.86
7185,5399,Delivered,6.05
7186,890,Delivered,43.46
7187,5355,Delivered,18.2
7188,4294,Delivered,49.22
7189,4547,Delivered,15.54
7190,5340,Shipped,15.82
7191,2147,In Transit,17.44
7192,4882,Delivered,39.78
7193,5200,Delivered,47.53
7194,5443,Delivered,42.03
7195,322,Delivered,23.78
7196,5927,Delivered,21.31
7197,3728,In Transit,25.64
7198,6371,In Transit,44.4
7199,3735,Delivered,41.56
7200,5516,Delivered,20.87
7201,1200,Processing,11.96
7202,6372,Delivered,12.67
7203,4891,Delivered,41.8
7204,993,Delivered,18.07
7205,6008,Delivered,31.67
7206,1259,Delivered,8.7
7207,4390,Shipped,19.61
7208,2076,Delivered,12.1
7209,5354,Delivered,38.82
7210,6373,Delivered,32.95
7211,3674,Cancelled,39.24
7212,4377,Shipped,19.75
7213,920,Delivered,40.39
7214,1169,Delivered,16.47
7215,4948,Delivered,47.76
7216,6374,Processing,7.37
7217,2058,Delivered,15.08
7218,2250,Delivered,17.11
7219,5581,In Transit,7.65
7220,2427,Delivered,9.04
7221,142,Shipped,8.7
7222,2451,Delivered,11.46
7223,211,Delivered,19.39
7224,2452,Delivered,14.96
7225,1655,Delivered,20.33
7226,5890,Delivered,14.08
7227,5823,Delivered,44.18
7228,4042,Shipped,16.14
7229,5419,Processing,17.79
7230,6004,Delivered,10.89
7231,6375,In Transit,12.54
7232,4133,Shipped,28.0
7233,5268,In Transit,22.9
7234,5540,Delivered,16.86
7235,421,Delivered,8.1
7236,5002,Shipped,28.65
7237,1400,Shipped,11.48
7238,3685,Delivered,22.21
7239,2893,Delivered,32.15
7240,341,Delivered,34.66
7241,6210,Shipped,6.85
7242,1276,Processing,47.95
7243,4903,Delivered,8.83
7244,2362,Cancelled,22.31
7245,328,Delivered,14.1
7246,6376,In Transit,41.15
7247,4175,Delivered,27.71
7248,3837,Delivered,17.66
7249,3770,Delivered,18.56
7250,4474,Delivered,41.2
7251,2626,Delivered,34.92
7252,1685,Delivered,33.37
7253,2299,Delivered,8.92
7254,3002,Pending,29.9
7255,6255,Delivered,12.13
7256,6377,In Transit,6.41
7257,5290,Delivered,23.7
7258,2162,Delivered,37.54
7259,6133,Delivered,47.28
7260,5438,Delivered,25.47
7261,1818,Cancelled,20.39
7262,3203,Delivered,21.99
7263,4968,Delivered,18.45
7264,287,In Transit,7.62
7265,4529,Shipped,48.32
7266,520,Delivered,19.89
7267,1164,Delivered,16.26
7268,2156,Shipped,38.26
7269,5954,Shipped,45.58
7270,2683,Delivered,33.09
7271,962,In Transit,21.72
7272,2810,Delivered,7.22
7273,635,Shipped,38.8
7274,4155,Delivered,16.23
7275,4357,In Transit,44.55
7276,5640,Cancelled,35.54
7277,6211,Delivered,19.01
7278,3218,Delivered,19.17
7279,1592,Pending,6.28
7280,2175,Pending,21.94
7281,5628,Delivered,11.24
7282,3108,Delivered,5.64
7283,6378,Delivered,37.28
7284,2869,Delivered,49.96
7285,6209,Delivered,18.36
7286,361,Shipped,26.49
7287,2168,Delivered,46.96
7288,653,In Transit,23.9
7289,5437,Delivered,49.28
7290,5837,Shipped,16.47
7291,4805,Delivered,36.38
7292,5539,In Transit,31.05
7293,6379,In Transit,12.84
7294,5825,Delivered,24.66
7295,5117,Shipped,26.51
7296,6380,Pending,12.55
7297,2991,Delivered,15.3
7298,6063,Delivered,48.1
7299,1567,Delivered,14.28
7300,2343,Delivered,10.02
7301,4244,In Transit,13.13
7302,5213,Delivered,49.39
7303,6106,Delivered,45.23
7304,5612,Delivered,45.07
7305,970,Delivered,47.92
7306,3779,Cancelled,32.15
7307,2424,Delivered,22.28
7308,2660,Processing,33.12
7309,2798,Delivered,36.81
7310,3434,Delivered,19.11
7311,6381,In Transit,34.56
7312,3245,In Transit,18.43
7313,5659,In Transit,19.46
7314,1549,Pending,31.29
7315,797,Delivered,8.26
7316,5200,Shipped,18.64
7317,1695,Delivered,44.42
7318,50,Delivered,28.68
7319,5446,In Transit,21.45
7320,3571,Delivered,45.08
7321,894,Delivered,27.59
7322,1639,Delivered,26.96
7323,4098,Shipped,39.4
7324,6382,Delivered,35.82
7325,5551,Delivered,47.25
