order_id,customer_id,shipping_id,order_date,payment_method,total_amount,order_status
2762065,755282,6888,2022-05-01,Bank Transfer,3113.4,Delivered
2762824,193487,6889,2022-04-20,Credit Card,4152.61,Cancelled
2763317,340049,6890,2025-05-25,Cash,2233.49,Delivered
2763437,1954600,6891,2022-02-22,PayPal,2271.13,Cancelled
2763551,228676,6892,2023-08-11,Bank Transfer,2191.2,Confirmed
2764304,599009,6893,2024-02-19,Cash,711.84,Delivered
2764927,1067811,6894,2022-08-11,Bank Transfer,1638.96,Shipped
2765351,633519,6895,2022-04-09,Bank Transfer,1620.72,Delivered
2765372,1022930,6896,2024-08-12,Bank Transfer,1209.53,Delivered
2766152,750127,6897,2022-06-05,PayPal,5130.16,Delivered
2766165,513417,6898,2022-06-12,PayPal,655.84,Delivered
2766239,1785137,6899,2024-10-04,Bank Transfer,401.08,Delivered
2766668,1113691,6900,2023-12-19,Bank Transfer,2157.82,Delivered
2767397,1673343,6901,2022-04-24,PayPal,727.26,Delivered
2768219,971491,6902,2024-11-02,Credit Card,1252.71,Shipped
2768315,489544,6903,2021-12-24,Bank Transfer,367.02,Delivered
2769237,558803,6904,2021-12-21,Credit Card,2785.8,Delivered
2769371,603529,6905,2021-09-11,Credit Card,1613.68,Delivered
2769388,708216,6906,2023-02-06,Bank Transfer,1609.54,Delivered
2769485,881116,6907,2025-01-01,Bank Transfer,0.0,Processing
2769949,93333,6908,2023-11-13,Cash,7754.51,Shipped
2770799,1289644,6909,2023-05-28,Cash,1465.75,Delivered
2771112,105193,6910,2022-04-15,Cash,1209.35,Delivered
2771376,1132735,6911,2024-03-29,Cash,424.08,Shipped
2771607,512024,6912,2023-04-18,Cash,884.57,Delivered
2771919,636549,6913,2025-06-24,PayPal,1970.0,Delivered
2772100,1228799,6914,2024-06-22,Cash,401.04,Delivered
2772281,312914,6915,2024-07-11,Cash,2434.48,Delivered
2773624,961846,6916,2023-11-23,PayPal,1020.94,Delivered
2774127,563349,6917,2021-12-14,PayPal,710.42,Delivered
2775562,1776347,6918,2024-12-08,Cash,1070.52,Delivered
2775642,951117,6919,2023-06-08,Credit Card,2842.05,Shipped
2776005,1152561,6920,2025-08-04,Credit Card,394.34,Delivered
2776724,1510148,6921,2025-08-09,Cash,932.34,Delivered
2776869,1195472,6922,2022-02-27,Cash,2132.26,Delivered
2777067,1979276,6923,2023-09-27,Bank Transfer,0.0,Delivered
2777759,1351483,6924,2024-08-07,Bank Transfer,0.0,Delivered
2777806,735565,6925,2022-03-06,Credit Card,1999.38,Delivered
2778535,200312,6926,2024-08-24,PayPal,0.0,Delivered
2779908,1865216,6927,2024-08-07,Credit Card,2581.13,Delivered
2780571,1808960,6928,2024-08-18,PayPal,1462.44,Delivered
2781324,1970544,6929,2022-07-28,Cash,3516.92,Cancelled
2781401,631456,6930,2022-07-14,Credit Card,744.38,Delivered
2781575,96936,6931,2024-06-02,Bank Transfer,2106.98,Pending
2781847,71243,6932,2025-05-19,PayPal,2157.66,Delivered
2781933,699250,6933,2024-06-24,Credit Card,0.0,Delivered
2782078,231712,6934,2022-09-07,Credit Card,2263.8,Processing
2782195,446214,6935,2024-12-31,Cash,824.86,Confirmed
2783653,1294243,6936,2023-09-11,Credit Card,3437.34,Delivered
2784241,1663714,6937,2022-10-31,Credit Card,2305.39,Cancelled
2784600,1430236,6938,2022-11-14,Credit Card,3012.49,Delivered
2785104,1155164,6939,2024-06-17,Bank Transfer,1533.64,Pending
2785132,1669258,6940,2025-06-05,Bank Transfer,1885.94,Delivered
2785427,1534163,6941,2024-09-09,Cash,663.78,Delivered
2785510,1813845,6942,2023-03-26,Bank Transfer,0.0,Delivered
2786558,1330327,6943,2022-03-02,Credit Card,2798.53,Delivered
2786938,1457442,6944,2024-01-08,Cash,1104.33,Delivered
2787092,1743149,6945,2023-11-16,Bank Transfer,394.54,Delivered
2787481,256500,6946,2023-11-20,Credit Card,1508.75,Refunded
2787564,1993911,6947,2024-12-17,Bank Transfer,1495.05,Shipped
2787974,1409026,6948,2021-11-10,Credit Card,4134.57,Delivered
2788376,163749,6949,2023-12-13,Bank Transfer,1665.73,Shipped
2788618,1585500,6950,2022-04-10,Cash,0.0,Delivered
2788642,1974372,6951,2023-08-14,Bank Transfer,4899.12,Delivered
2789247,1331404,6952,2023-10-04,Bank Transfer,1159.98,Delivered
2789480,474679,6953,2022-12-29,Bank Transfer,696.43,Delivered
2790236,1975726,6954,2025-01-05,Cash,576.81,Delivered
2790778,802473,6955,2023-06-02,Bank Transfer,1985.11,Delivered
2790818,633009,6956,2023-10-24,Bank Transfer,304.64,Delivered
2792051,1457094,6957,2024-01-20,Credit Card,448.38,Delivered
2792544,1593051,6958,2023-02-22,Bank Transfer,607.66,Cancelled
2792722,937627,6959,2023-11-24,Cash,5310.69,Confirmed
2793877,775466,6960,2021-11-09,PayPal,1944.51,Shipped
2794341,52161,6961,2022-02-20,Credit Card,4251.49,Refunded
2794603,1407198,6962,2022-05-29,PayPal,1358.66,Delivered
2794773,1343594,6963,2022-06-07,Cash,0.0,Delivered
2795415,1209478,6964,2021-10-12,Cash,3080.98,Delivered
2795477,953881,6965,2022-07-24,Cash,666.88,Delivered
2796076,335225,6966,2022-10-15,Credit Card,3585.2,Delivered
2796204,656307,6967,2022-04-06,Credit Card,3958.01,Delivered
2797124,1891810,6968,2023-08-19,Credit Card,1032.42,Delivered
2797400,1530968,6969,2022-10-04,PayPal,5066.6,Delivered
2798269,1815964,6970,2022-12-02,Cash,2596.12,Refunded
2799425,27717,6971,2023-05-31,Credit Card,2270.23,Cancelled
2799898,15139,6972,2024-12-14,Credit Card,672.81,Processing
2800310,790325,6973,2022-01-05,Bank Transfer,229.6,Cancelled
2801824,1289465,6974,2023-06-21,Credit Card,0.0,Delivered
2802303,1976930,6975,2025-06-18,PayPal,1985.53,Delivered
2803267,989670,6976,2023-05-23,Bank Transfer,6607.43,Delivered
2803817,883085,6977,2022-06-05,Bank Transfer,366.08,Delivered
2803827,1196789,6978,2023-06-19,Bank Transfer,1461.18,Delivered
2804224,30708,6979,2023-01-01,Bank Transfer,0.0,Delivered
2804466,607194,6980,2022-02-06,Cash,1878.05,Delivered
2805371,1303195,6981,2024-10-04,Bank Transfer,1634.08,Delivered
2806174,944159,6982,2021-10-27,Cash,4768.05,Delivered
2807644,1667394,6983,2024-04-18,Bank Transfer,358.56,Delivered
2808444,1672072,6984,2022-01-05,Credit Card,0.0,Delivered
2808589,485604,6985,2024-11-15,PayPal,0.0,Refunded
2809021,1911834,6986,2023-09-19,Credit Card,284.82,Delivered
2809059,1642238,6987,2021-10-24,Credit Card,2347.3,Delivered
2809066,1952641,6988,2023-03-13,Cash,2400.65,Delivered
2809208,798859,6989,2024-05-02,Cash,1535.88,Delivered
2809371,1581714,6990,2024-01-27,Bank Transfer,671.63,Pending
2810313,1388143,6991,2022-11-16,Cash,2986.87,Delivered
2810385,875520,6992,2025-01-09,Bank Transfer,0.0,Delivered
2810815,1617356,6993,2025-07-01,Cash,1367.88,Delivered
2810885,1676035,6994,2022-07-25,Cash,2296.86,Delivered
2810979,741359,6995,2022-02-02,Cash,0.0,Pending
2811164,851652,6996,2024-01-29,Credit Card,2967.18,Delivered
2811880,200874,6997,2024-10-27,PayPal,465.79,Delivered
2812414,1877709,6998,2024-06-22,PayPal,3401.51,Cancelled
2812739,1536017,6999,2024-03-02,Cash,2726.01,Delivered
2812885,627946,7000,2022-08-13,Credit Card,724.46,Delivered
2813019,1533335,7001,2023-07-31,Bank Transfer,147.72,Shipped
2813326,46929,7002,2023-07-10,Bank Transfer,0.0,Delivered
2814097,1107018,7003,2024-04-30,Credit Card,3404.62,Shipped
2815052,830908,7004,2024-01-28,Bank Transfer,2826.84,Delivered
2815317,9407,7005,2023-03-07,Bank Transfer,2417.87,Pending
2815628,273073,7006,2024-02-14,Bank Transfer,0.0,Shipped
2815852,546172,7007,2025-07-10,Bank Transfer,449.52,Delivered
2816165,488094,7008,2023-12-29,Cash,704.39,Pending
2816207,1366489,7009,2023-11-10,Bank Transfer,1945.56,Delivered
2816551,313037,7010,2021-11-16,Cash,2174.52,Delivered
2816914,1150926,7011,2023-09-21,Bank Transfer,601.83,Processing
2817219,1198588,7012,2023-05-17,PayPal,2976.96,Delivered
2817868,652536,7013,2021-11-08,Credit Card,490.88,Pending
2818134,735880,7014,2022-11-11,Credit Card,2773.72,Shipped
2818199,997109,7015,2025-03-27,Cash,937.89,Delivered
2818363,1470240,7016,2021-10-25,Cash,4186.45,Delivered
2818416,1166035,7017,2024-09-19,Cash,2337.27,Delivered
2818709,538819,7018,2021-11-20,Bank Transfer,2065.42,Refunded
2818902,1919828,7019,2025-06-26,Bank Transfer,3323.58,Delivered
2818998,1896258,7020,2024-05-15,Cash,1877.33,Delivered
2819439,1672753,7021,2024-10-30,PayPal,1543.52,Delivered
2819709,183224,7022,2021-09-02,PayPal,5406.07,Delivered
2819851,900554,7023,2022-10-18,Bank Transfer,0.0,Delivered
2820707,1129265,7024,2022-05-12,Bank Transfer,1159.45,Delivered
2821122,93333,7025,2023-03-20,Cash,815.55,Cancelled
2821367,705362,7026,2022-05-09,Credit Card,1141.04,Delivered
2822289,1149896,7027,2024-02-19,Bank Transfer,0.0,Delivered
2822616,1942797,7028,2025-08-17,Credit Card,1714.49,Delivered
2822693,1789614,7029,2024-09-14,Cash,0.0,Delivered
2823039,1806168,7030,2021-09-18,PayPal,0.0,Delivered
2823199,1480192,7031,2023-05-17,Cash,584.07,Delivered
2823560,1375776,7032,2023-12-16,PayPal,2671.88,Processing
2824137,410845,7033,2023-03-13,PayPal,3360.63,Delivered
2824181,839398,7034,2024-12-06,Cash,2260.53,Confirmed
2825505,1745517,7035,2024-04-13,Bank Transfer,1754.35,Delivered
2825559,343820,7036,2025-05-02,Credit Card,499.93,Confirmed
2825656,1462562,7037,2025-05-09,Bank Transfer,1861.2,Shipped
2825676,1828070,7038,2023-08-24,Cash,2470.6,Delivered
2825811,233177,7039,2023-08-17,Credit Card,1960.32,Delivered
2825926,117377,7040,2022-03-16,Bank Transfer,777.68,Delivered
2826061,462483,7041,2025-05-03,Bank Transfer,2827.39,Shipped
2826622,75188,7042,2025-07-06,PayPal,1878.05,Shipped
2826810,1553978,7043,2025-02-25,Cash,2650.06,Delivered
2827115,1143219,7044,2023-08-01,PayPal,2747.96,Delivered
2827159,1330422,7045,2024-12-06,Bank Transfer,2094.86,Delivered
2827349,738390,7046,2023-02-20,PayPal,3702.74,Processing
2827911,1182673,7047,2025-05-16,Cash,1574.84,Delivered
2828369,1042341,7048,2023-04-25,PayPal,2492.61,Delivered
2828592,1042153,7049,2022-02-17,Bank Transfer,991.19,Delivered
2829340,538439,7050,2023-09-12,PayPal,881.69,Confirmed
2829359,929119,7051,2024-03-14,Bank Transfer,0.0,Confirmed
2829367,1500157,7052,2023-07-24,Cash,0.0,Confirmed
2829383,1856093,7053,2025-07-22,Bank Transfer,1031.28,Delivered
2829458,822486,7054,2022-06-20,Cash,108.44,Shipped
2830056,1417697,7055,2025-04-14,PayPal,301.65,Delivered
2830772,781501,7056,2025-03-04,Bank Transfer,1546.79,Pending
2832284,162477,7057,2021-09-19,Credit Card,2244.72,Pending
2833058,439663,7058,2022-08-14,Bank Transfer,1445.15,Processing
2833214,1252830,7059,2023-08-11,Cash,831.54,Shipped
2834002,682318,7060,2025-05-29,Cash,864.01,Pending
2834141,1837035,7061,2024-08-19,Credit Card,0.0,Delivered
2834580,1891881,7062,2022-01-11,PayPal,2021.36,Delivered
2835440,987052,7063,2022-10-28,Credit Card,1447.74,Delivered
2835603,273904,7064,2023-08-18,Cash,955.56,Pending
2835651,538403,7065,2024-05-28,Bank Transfer,3120.39,Pending
2835918,1952641,7066,2025-07-27,Cash,522.28,Delivered
2836049,339223,7067,2023-08-01,Cash,2392.59,Shipped
2836804,261581,7068,2025-01-08,PayPal,5107.03,Pending
2838354,1949914,7069,2024-07-25,Bank Transfer,2714.98,Delivered
2838534,619021,7070,2022-03-31,PayPal,8526.58,Delivered
2838977,1256824,7071,2023-02-08,Credit Card,227.69,Delivered
2839061,1343930,7072,2024-11-09,Cash,0.0,Delivered
2839551,512024,7073,2025-06-01,PayPal,1533.02,Delivered
2840842,1570338,7074,2025-03-15,Credit Card,1454.55,Delivered
2841456,1764398,7075,2022-07-28,Credit Card,1207.96,Delivered
2841738,441453,7076,2022-09-08,Cash,2773.06,Shipped
2841802,139106,7077,2024-02-14,Credit Card,31.53,Delivered
2842002,619021,7078,2023-04-23,PayPal,1978.92,Delivered
2843643,702218,7079,2022-10-06,PayPal,2361.63,Delivered
2843841,1585864,7080,2023-07-03,Bank Transfer,1233.16,Delivered
2843844,96613,7081,2022-08-14,Bank Transfer,1738.45,Delivered
2843846,1378523,7082,2022-02-26,Bank Transfer,1618.22,Delivered
2844478,1928968,7083,2022-03-08,PayPal,1871.99,Delivered
2844683,1119700,7084,2022-09-05,Cash,925.63,Pending
2845197,1568703,7085,2022-05-20,PayPal,1231.46,Delivered
2845263,1552176,7086,2022-05-05,Cash,1968.16,Delivered
2845375,1891796,7087,2025-03-02,Credit Card,81.3,Delivered
2845622,257072,7088,2022-06-04,Credit Card,1610.4,Cancelled
2846238,718007,7089,2024-11-25,Cash,2177.4,Delivered
2846241,653810,7090,2024-12-14,Credit Card,4177.42,Pending
2846337,1748386,7091,2024-08-08,Bank Transfer,0.0,Delivered
2846834,1877292,7092,2025-06-20,Cash,3897.79,Refunded
2847626,723046,7093,2025-03-08,Bank Transfer,4698.18,Delivered
2850117,631703,7094,2025-05-17,PayPal,433.86,Delivered
2851560,1821778,7095,2024-02-18,Bank Transfer,1171.06,Cancelled
2851790,134168,7096,2025-02-18,Cash,507.78,Delivered
2852950,1579552,7097,2024-06-19,Credit Card,1422.56,Delivered
2853244,1196834,7098,2022-05-11,Credit Card,911.02,Delivered
2853311,337198,7099,2025-03-04,PayPal,2791.34,Delivered
2853609,706534,7100,2021-09-04,Credit Card,0.0,Delivered
2854159,685949,7101,2025-04-14,Bank Transfer,3098.85,Delivered
2854217,1926000,7102,2022-05-05,Bank Transfer,1992.99,Refunded
2854644,372065,7103,2025-03-13,PayPal,2500.52,Delivered
2854973,865065,7104,2023-02-22,PayPal,939.52,Delivered
2854996,706116,7105,2023-08-16,Bank Transfer,877.17,Delivered
2855128,1794224,7106,2025-01-09,Credit Card,1805.53,Delivered
2855385,190854,7107,2023-04-25,Cash,0.0,Delivered
2855596,1165853,7108,2021-09-01,PayPal,1978.23,Delivered
2855615,1224081,7109,2024-03-29,Credit Card,0.0,Delivered
2856062,856580,7110,2024-11-17,Cash,6455.36,Delivered
2857555,1533335,7111,2022-09-27,Bank Transfer,164.43,Delivered
2857651,1682822,7112,2025-03-23,Cash,3274.77,Delivered
2857714,772443,7113,2021-10-30,Credit Card,1442.48,Delivered
2858750,868430,7114,2024-02-20,PayPal,2581.53,Delivered
2859409,1424367,7115,2025-03-10,Cash,1193.79,Delivered
2859707,367643,7116,2022-11-07,Credit Card,1911.3,Delivered
2860082,1615392,7117,2025-06-02,Bank Transfer,1850.7,Pending
2860221,1804821,7118,2025-04-09,Bank Transfer,2823.61,Delivered
2860409,1830799,7119,2025-08-23,PayPal,473.36,Delivered
2860416,1645449,7120,2024-04-26,Bank Transfer,2257.41,Delivered
2860730,1906432,7121,2022-02-13,PayPal,0.0,Delivered
2860754,1805485,7122,2021-12-15,Cash,0.0,Shipped
2861505,1788329,7123,2025-06-17,Cash,3667.49,Delivered
2861640,23105,7124,2024-03-29,PayPal,0.0,Delivered
2861697,84543,7125,2025-06-13,Credit Card,1559.68,Delivered
2861832,1540597,7126,2024-08-18,Bank Transfer,1027.17,Delivered
2862392,622773,7127,2023-09-01,PayPal,14.12,Delivered
2862422,1468490,7128,2022-09-04,PayPal,1344.94,Delivered
2862969,711221,7129,2024-05-16,Credit Card,3060.24,Delivered
2863089,488232,7130,2021-11-02,Cash,0.0,Delivered
2864325,471418,7131,2024-03-30,Cash,4086.61,Delivered
2864731,769913,7132,2024-10-29,Cash,152.3,Delivered
2865426,670788,7133,2021-12-15,Credit Card,1665.54,Delivered
2866341,1368025,7134,2021-11-12,Credit Card,192.36,Delivered
2866367,1239576,7135,2025-01-13,Credit Card,1942.71,Delivered
2866670,924223,7136,2023-10-01,PayPal,734.89,Delivered
2867068,1673532,7137,2021-09-07,Cash,2279.41,Delivered
2867564,1156111,7138,2024-11-22,Bank Transfer,4113.41,Delivered
2867902,1234563,7139,2023-11-05,Cash,0.0,Delivered
2868092,1900485,7140,2024-01-19,Cash,3186.25,Delivered
2868202,644757,7141,2023-03-18,Cash,0.0,Delivered
2868601,887288,7142,2024-05-08,Cash,1936.45,Shipped
2868745,233177,7143,2024-07-24,Bank Transfer,4352.38,Delivered
2869064,1061318,7144,2022-03-24,Credit Card,2707.82,Delivered
2869090,467585,7145,2024-09-05,Bank Transfer,0.0,Confirmed
2869428,1198588,7146,2023-06-19,Credit Card,1882.79,Delivered
2869701,1368267,7147,2024-02-25,PayPal,1285.56,Confirmed
2870021,1268997,7148,2022-10-17,Cash,0.0,Delivered
2870300,200312,7149,2023-07-15,Bank Transfer,1576.76,Processing
2870873,1681634,7150,2024-03-10,PayPal,1650.5,Delivered
2871094,821553,7151,2023-09-25,Cash,0.0,Delivered
2871550,1588633,7152,2025-05-30,Cash,897.08,Delivered
2872679,1794843,7153,2025-07-27,Bank Transfer,1214.25,Delivered
2873009,981976,7154,2024-08-14,Bank Transfer,984.0,Processing
2873398,1791745,7155,2025-02-04,Cash,2484.06,Cancelled
2873684,635460,7156,2021-12-11,Cash,2089.43,Delivered
2874148,275744,7157,2023-10-22,Credit Card,0.0,Delivered
2874575,22742,7158,2022-07-05,Bank Transfer,1312.89,Delivered
2874677,433491,7159,2023-07-01,Bank Transfer,3373.74,Cancelled
2875357,1463236,7160,2022-04-04,Cash,3340.93,Delivered
2875428,513214,7161,2023-09-05,PayPal,4238.8,Shipped
2876772,954119,7162,2022-05-14,Bank Transfer,5557.91,Delivered
2877623,1942797,7163,2022-08-17,Credit Card,1134.8,Cancelled
2878305,983420,7164,2025-08-18,Credit Card,1481.96,Delivered
2878658,1709895,7165,2023-12-21,PayPal,2492.18,Pending
2878749,1189547,7166,2022-03-20,Bank Transfer,225.5,Delivered
2878969,1980018,7167,2023-10-18,Credit Card,0.0,Delivered
2878992,1786759,7168,2024-05-19,PayPal,938.15,Delivered
2879227,769913,7169,2021-11-10,Bank Transfer,2682.11,Delivered
2879344,947652,7170,2025-08-09,Credit Card,598.65,Delivered
2879716,1374321,7171,2024-11-20,Bank Transfer,5260.81,Delivered
2879732,485503,7172,2025-05-16,Bank Transfer,2172.92,Delivered
2880055,39491,7173,2024-09-03,Cash,999.14,Delivered
2880607,826760,7174,2023-09-02,Credit Card,2990.54,Delivered
2881261,818512,7175,2021-11-09,Credit Card,930.65,Delivered
2881387,768042,7176,2024-11-24,PayPal,2386.12,Delivered
2881970,1687456,7177,2024-06-26,Bank Transfer,542.7,Shipped
2882031,839001,7178,2023-01-15,Cash,1997.0,Delivered
2883403,1551262,7179,2022-03-28,Cash,212.84,Delivered
2883722,1032035,7180,2023-01-18,Cash,1367.13,Delivered
2884253,1495368,7181,2023-02-17,Bank Transfer,769.17,Confirmed
2884311,404639,7182,2025-08-17,Credit Card,6452.95,Delivered
2884640,1581714,7183,2023-04-19,Credit Card,0.0,Confirmed
2884747,1473426,7184,2025-08-29,Cash,2638.76,Delivered
2885470,1962886,7185,2021-10-15,Bank Transfer,62.86,Delivered
2885488,1680736,7186,2024-09-06,Credit Card,1752.48,Delivered
2885969,25826,7187,2023-11-10,PayPal,1350.96,Refunded
2886223,1588633,7188,2024-07-16,PayPal,1480.74,Delivered
2886573,561235,7189,2022-03-05,Credit Card,1182.25,Shipped
2886864,825302,7190,2024-12-27,Cash,1409.48,Delivered
2886933,1536017,7191,2022-11-07,Cash,548.61,Delivered
2887048,494713,7192,2022-08-03,PayPal,3755.75,Shipped
2887349,228707,7193,2023-11-15,Bank Transfer,5069.87,Delivered
2887845,183224,7194,2022-05-21,Bank Transfer,0.0,Delivered
2887884,535663,7195,2022-05-17,Cash,778.14,Processing
2887894,1074250,7196,2022-05-09,Credit Card,967.38,Delivered
2888004,1322,7197,2021-11-20,Cash,2013.29,Delivered
2888292,1505264,7198,2023-08-04,Bank Transfer,99.2,Processing
2888692,467722,7199,2022-11-07,Bank Transfer,0.0,Delivered
2888942,1373154,7200,2025-04-06,Credit Card,4001.81,Delivered
2889114,384123,7201,2023-05-31,Bank Transfer,2249.79,Delivered
2889141,63865,7202,2025-08-19,Credit Card,5372.83,Delivered
2889205,1616723,7203,2022-09-07,Cash,1498.09,Refunded
2889314,437003,7204,2023-03-30,Credit Card,1955.36,Shipped
2889371,1620075,7205,2024-10-21,Bank Transfer,848.52,Delivered
2889461,689752,7206,2023-10-02,PayPal,2388.38,Delivered
2889569,205295,7207,2022-07-30,Cash,1151.95,Delivered
2889718,1224499,7208,2023-09-19,Cash,1511.49,Cancelled
2890076,649872,7209,2022-11-14,Credit Card,4016.89,Delivered
2890406,822724,7210,2024-02-04,Credit Card,320.46,Delivered
2891062,763267,7211,2025-01-20,Bank Transfer,0.0,Delivered
2891378,1855821,7212,2024-09-15,Cash,2284.6,Delivered
2892902,1289288,7213,2022-07-05,PayPal,2212.15,Delivered
2893591,495821,7214,2022-04-13,Credit Card,450.53,Delivered
2894341,727027,7215,2022-11-26,Credit Card,2465.9,Delivered
2894538,1157101,7216,2024-05-15,Credit Card,4284.19,Processing
2894607,1896258,7217,2025-05-23,Bank Transfer,1179.48,Delivered
2894679,1286487,7218,2025-03-27,Bank Transfer,3800.51,Delivered
2896410,1163588,7219,2021-10-06,Cash,1189.59,Confirmed
2896415,1038815,7220,2024-09-11,Credit Card,6062.51,Delivered
2896609,81038,7221,2022-07-14,PayPal,1809.97,Delivered
2896882,1926000,7222,2023-11-07,Bank Transfer,352.14,Delivered
2896961,1511791,7223,2025-01-21,Credit Card,1830.67,Delivered
2897181,1852202,7224,2025-02-22,Credit Card,1567.64,Pending
2897339,491376,7225,2024-02-29,PayPal,5819.66,Delivered
2897364,1475338,7226,2022-04-12,Bank Transfer,2515.57,Delivered
2897412,1707332,7227,2023-06-26,Cash,4645.99,Pending
2897428,1147910,7228,2023-11-04,PayPal,3118.44,Delivered
2898290,698526,7229,2025-04-04,PayPal,3715.29,Delivered
2899075,129750,7230,2022-06-16,Bank Transfer,1568.05,Delivered
2899700,880493,7231,2023-09-04,Credit Card,3568.95,Shipped
2900647,547409,7232,2023-02-23,Credit Card,1493.84,Delivered
2900702,366764,7233,2023-08-31,Bank Transfer,2339.18,Cancelled
2900761,562619,7234,2022-03-14,Cash,160.72,Confirmed
2900971,1942797,7235,2023-06-25,PayPal,0.0,Delivered
2901901,8438,7236,2025-05-03,Credit Card,167.04,Cancelled
2902091,1911829,7237,2022-11-20,Bank Transfer,1400.95,Delivered
2902178,1913995,7238,2025-01-14,Bank Transfer,4040.48,Processing
2902703,617002,7239,2024-07-29,Credit Card,2396.55,Delivered
2902824,815036,7240,2024-08-11,Credit Card,1588.66,Delivered
2903390,1654505,7241,2025-06-08,Credit Card,2611.21,Confirmed
